Observation station;Year;Month;Day;Time [Local time];Long wave solar radiation mean [kJ/m2];Long wave outgoing solar radiation mean [kJ/m2];Global radiation mean [W/m2];Reflected radiation mean [W/m2]
Sodankylä Tähtelä;2023;03;30;10:00;271.7;283.5;132.7;104.2
Sodankylä Tähtelä;2023;03;30;11:00;269.9;285.6;192.5;151.8
Sodankylä Tähtelä;2023;03;30;12:00;274.1;287;206.6;164.3
Sodankylä Tähtelä;2023;03;30;13:00;-;288;229.9;187.6
Sodankylä Tähtelä;2023;03;30;14:00;-;288.8;239.1;189.4
Sodankylä Tähtelä;2023;03;30;15:00;275.6;290.3;258.7;204.6
Sodankylä Tähtelä;2023;03;30;16:00;268.1;289.4;271.3;210.3
Sodankylä Tähtelä;2023;03;30;17:00;247.6;282.1;201.5;153.2
Sodankylä Tähtelä;2023;03;30;18:00;218.2;273.6;186.8;130.3
Sodankylä Tähtelä;2023;03;30;19:00;223.4;268.8;80.7;47.6
Sodankylä Tähtelä;2023;03;30;20:00;248.5;274.5;18;14.6
Sodankylä Tähtelä;2023;03;30;21:00;226.3;261.3;-0.1;0.7
Sodankylä Tähtelä;2023;03;30;22:00;260.3;274.2;-0.6;-0.1
Sodankylä Tähtelä;2023;03;30;23:00;268.9;278.9;-0.4;-0.2
Sodankylä Tähtelä;2023;03;31;00:00;271.9;280.6;-0.4;-0.1
Sodankylä Tähtelä;2023;03;31;01:00;273.6;281.3;-0.5;-0.2
Sodankylä Tähtelä;2023;03;31;02:00;273.5;280.9;-0.5;-0.1
Sodankylä Tähtelä;2023;03;31;03:00;257.6;274.4;-0.6;-0.1
Sodankylä Tähtelä;2023;03;31;04:00;267.2;276.8;-0.4;-0.3
Sodankylä Tähtelä;2023;03;31;05:00;260.8;273.2;-0.6;-0.2
Sodankylä Tähtelä;2023;03;31;06:00;257.8;271;-0.6;-0.1
Sodankylä Tähtelä;2023;03;31;07:00;256;267;6.1;4.7
Sodankylä Tähtelä;2023;03;31;08:00;271.1;276.4;28.9;22.7
Sodankylä Tähtelä;2023;03;31;09:00;269.1;279.3;76.4;59.5
Sodankylä Tähtelä;2023;03;31;10:00;236.2;275.7;197.9;136
Sodankylä Tähtelä;2023;03;31;11:00;253.8;283;260.8;193.7
Sodankylä Tähtelä;2023;03;31;12:00;233.7;284.5;368.3;291.5
Sodankylä Tähtelä;2023;03;31;13:00;212.5;287.4;498.4;396.5
Sodankylä Tähtelä;2023;03;31;14:00;236.6;291.9;401.4;315.2
Sodankylä Tähtelä;2023;03;31;15:00;282.1;296;193.2;153.2
Sodankylä Tähtelä;2023;03;31;16:00;288.3;297.1;131.1;105.9
Sodankylä Tähtelä;2023;03;31;17:00;286.9;299.8;147.6;114.7
Sodankylä Tähtelä;2023;03;31;18:00;235;283.8;127.1;91.5
Sodankylä Tähtelä;2023;03;31;19:00;254.5;283.6;100.3;61
Sodankylä Tähtelä;2023;03;31;20:00;280.6;298.2;14.9;12
Sodankylä Tähtelä;2023;03;31;21:00;290.5;302.1;0.1;0.6
Sodankylä Tähtelä;2023;03;31;22:00;287.5;300.6;-1;-0.3
Sodankylä Tähtelä;2023;03;31;23:00;273.7;295.9;-1;-0.3
Sodankylä Tähtelä;2023;04;01;00:00;258.2;290.3;-1.4;-0.2
Sodankylä Tähtelä;2023;04;01;01:00;262.6;290.1;-1.3;-0.3
Sodankylä Tähtelä;2023;04;01;02:00;249.2;285.5;-1.2;-0.2
Sodankylä Tähtelä;2023;04;01;03:00;219.2;274;-1.8;-0.2
Sodankylä Tähtelä;2023;04;01;04:00;213;268;-1.7;-0.5
Sodankylä Tähtelä;2023;04;01;05:00;213.8;263.5;-2;-0.4
Sodankylä Tähtelä;2023;04;01;06:00;206.8;260;-1.8;-0.2
Sodankylä Tähtelä;2023;04;01;07:00;221.2;263.9;6.6;5.3
Sodankylä Tähtelä;2023;04;01;08:00;208.9;262.5;53.4;27.3
Sodankylä Tähtelä;2023;04;01;09:00;201.3;264.1;155.6;67.1
Sodankylä Tähtelä;2023;04;01;10:00;203.5;277.1;265.8;178.9
Sodankylä Tähtelä;2023;04;01;11:00;208.5;286;369.1;249.1
Sodankylä Tähtelä;2023;04;01;12:00;212.7;294.3;438.6;337.9
Sodankylä Tähtelä;2023;04;01;13:00;241.4;300.3;409.5;319.8
Sodankylä Tähtelä;2023;04;01;14:00;260.7;301.4;346.4;271.5
Sodankylä Tähtelä;2023;04;01;15:00;261.8;302.3;362.4;273.9
Sodankylä Tähtelä;2023;04;01;16:00;236.2;292.9;286;213.8
Sodankylä Tähtelä;2023;04;01;17:00;266.6;298.5;224.6;167.7
Sodankylä Tähtelä;2023;04;01;18:00;260.5;295.6;145.3;106.8
Sodankylä Tähtelä;2023;04;01;19:00;221;280.7;72.1;45.4
Sodankylä Tähtelä;2023;04;01;20:00;208.8;268.9;28.8;13.4
Sodankylä Tähtelä;2023;04;01;21:00;208;263;0.5;1.4
Sodankylä Tähtelä;2023;04;01;22:00;207.4;259;-2;-0.4
Sodankylä Tähtelä;2023;04;01;23:00;204.8;257.8;-2;-0.3
Sodankylä Tähtelä;2023;04;02;00:00;203.4;254.6;-1.8;-0.3
Sodankylä Tähtelä;2023;04;02;01:00;201.8;252.3;-2.1;-0.4
Sodankylä Tähtelä;2023;04;02;02:00;201.9;253.2;-2;-0.3
Sodankylä Tähtelä;2023;04;02;03:00;232.1;261.3;-1.5;-0.3
Sodankylä Tähtelä;2023;04;02;04:00;257.5;275.8;-0.8;-0.3
Sodankylä Tähtelä;2023;04;02;05:00;252.9;274.7;-0.9;-0.2
Sodankylä Tähtelä;2023;04;02;06:00;233.8;266.4;-1;-0.1
Sodankylä Tähtelä;2023;04;02;07:00;245.4;270.3;7.8;6.4
Sodankylä Tähtelä;2023;04;02;08:00;257.8;277.7;61.5;39.6
Sodankylä Tähtelä;2023;04;02;09:00;222.3;273.3;172.1;93.2
Sodankylä Tähtelä;2023;04;02;10:00;203.6;276.6;290.7;194.9
Sodankylä Tähtelä;2023;04;02;11:00;201.3;281.1;372.4;252.4
Sodankylä Tähtelä;2023;04;02;12:00;201.3;289.4;450.2;356.7
Sodankylä Tähtelä;2023;04;02;13:00;202.9;294.5;497.6;390.9
Sodankylä Tähtelä;2023;04;02;14:00;204;295.8;513.7;397
Sodankylä Tähtelä;2023;04;02;15:00;206.6;296;495.3;377.5
Sodankylä Tähtelä;2023;04;02;16:00;207.9;294.2;443;332.1
Sodankylä Tähtelä;2023;04;02;17:00;210;290.4;366.7;254.7
Sodankylä Tähtelä;2023;04;02;18:00;216.9;283.6;243.1;160.6
Sodankylä Tähtelä;2023;04;02;19:00;249.7;289.7;159.8;90.6
Sodankylä Tähtelä;2023;04;02;20:00;220.7;268.5;40.1;18.6
Sodankylä Tähtelä;2023;04;02;21:00;227;258.3;1.3;1.5
Sodankylä Tähtelä;2023;04;02;22:00;218.3;253.6;-1.7;-0.3
Sodankylä Tähtelä;2023;04;02;23:00;206.2;240.1;-2.2;-0.2
Sodankylä Tähtelä;2023;04;03;00:00;202.8;232.9;-1.8;-0.2
Sodankylä Tähtelä;2023;04;03;01:00;200.2;229.3;-1.4;-0.2
Sodankylä Tähtelä;2023;04;03;02:00;198.3;224.3;-1.4;-0.2
Sodankylä Tähtelä;2023;04;03;03:00;195.6;221.2;-1;-0.3
Sodankylä Tähtelä;2023;04;03;04:00;193.9;218.5;-1.2;-0.1
Sodankylä Tähtelä;2023;04;03;05:00;192.7;214.7;-0.9;0
Sodankylä Tähtelä;2023;04;03;06:00;191.4;212.5;-0.3;0.1
Sodankylä Tähtelä;2023;04;03;07:00;190.5;211.4;10.1;6.3
Sodankylä Tähtelä;2023;04;03;08:00;193.3;213.8;81.9;30.3
Sodankylä Tähtelä;2023;04;03;09:00;202.9;228.9;201;94.9
Sodankylä Tähtelä;2023;04;03;10:00;210.9;259.3;248.6;170
Sodankylä Tähtelä;2023;04;03;11:00;207.6;276.9;363.9;252.1
Sodankylä Tähtelä;2023;04;03;12:00;219.2;292.3;461.1;360.2
Sodankylä Tähtelä;2023;04;03;13:00;221.2;298.6;506.9;395
Sodankylä Tähtelä;2023;04;03;14:00;218.6;297.1;439.9;340
Sodankylä Tähtelä;2023;04;03;15:00;216.6;298.1;457.7;349.2
Sodankylä Tähtelä;2023;04;03;16:00;216.4;297.8;446.9;333.8
Sodankylä Tähtelä;2023;04;03;17:00;222.1;294.3;320.6;226.7
Sodankylä Tähtelä;2023;04;03;18:00;223.2;290.7;227.1;155.8
Sodankylä Tähtelä;2023;04;03;19:00;230;286.2;161.4;85.5
Sodankylä Tähtelä;2023;04;03;20:00;216.5;278.6;64.6;21.4
Sodankylä Tähtelä;2023;04;03;21:00;211.7;268.6;1.9;2.2
Sodankylä Tähtelä;2023;04;03;22:00;214.7;270.2;-2.2;-0.2
Sodankylä Tähtelä;2023;04;03;23:00;248.4;277.4;-1.4;-0.2
Sodankylä Tähtelä;2023;04;04;00:00;239.8;276.3;-1.4;-0.2
Sodankylä Tähtelä;2023;04;04;01:00;236.9;273.2;-1.5;-0.2
Sodankylä Tähtelä;2023;04;04;02:00;235.2;269.1;-1.5;-0.2
Sodankylä Tähtelä;2023;04;04;03:00;235.1;265;-1.3;-0.2
Sodankylä Tähtelä;2023;04;04;04:00;220;253;-1.7;-0.3
Sodankylä Tähtelä;2023;04;04;05:00;228.5;251.9;-1.6;-0.4
Sodankylä Tähtelä;2023;04;04;06:00;272.9;275;-0.2;-0.2
Sodankylä Tähtelä;2023;04;04;07:00;277.4;282.4;6.5;5.2
Sodankylä Tähtelä;2023;04;04;08:00;275.8;283.8;37;28.5
Sodankylä Tähtelä;2023;04;04;09:00;256.4;283.7;128.2;81.7
Sodankylä Tähtelä;2023;04;04;10:00;217.5;282.2;280.9;194.5
Sodankylä Tähtelä;2023;04;04;11:00;218.1;289.1;382.4;265.8
Sodankylä Tähtelä;2023;04;04;12:00;221.7;299.6;456.4;364.9
Sodankylä Tähtelä;2023;04;04;13:00;225.4;306.6;503.9;397.9
Sodankylä Tähtelä;2023;04;04;14:00;229.1;311.7;518.4;401.4
Sodankylä Tähtelä;2023;04;04;15:00;231.1;313.7;500.6;379.7
Sodankylä Tähtelä;2023;04;04;16:00;233.2;313.7;451.6;334.6
Sodankylä Tähtelä;2023;04;04;17:00;237.3;310.5;357.2;246.5
Sodankylä Tähtelä;2023;04;04;18:00;237.8;307.3;274.6;180.5
Sodankylä Tähtelä;2023;04;04;19:00;236.6;297.3;157;71.9
Sodankylä Tähtelä;2023;04;04;20:00;236.2;283.5;49.6;16.9
Sodankylä Tähtelä;2023;04;04;21:00;233.7;270.5;1.6;2.3
Sodankylä Tähtelä;2023;04;04;22:00;230.8;263.5;-2;-0.2
Sodankylä Tähtelä;2023;04;04;23:00;228.8;257.5;-1.5;-0.2
Sodankylä Tähtelä;2023;04;05;00:00;230.8;254.7;-1.5;-0.2
Sodankylä Tähtelä;2023;04;05;01:00;237.2;256.5;-1.3;-0.2
Sodankylä Tähtelä;2023;04;05;02:00;231;254.2;-1.1;-0.2
Sodankylä Tähtelä;2023;04;05;03:00;230.2;250.3;-1.2;-0.2
Sodankylä Tähtelä;2023;04;05;04:00;223.2;246.4;-1.3;-0.1
Sodankylä Tähtelä;2023;04;05;05:00;220.9;243.6;-1.1;-0.1
Sodankylä Tähtelä;2023;04;05;06:00;221.9;241.7;-0.6;0.1
Sodankylä Tähtelä;2023;04;05;07:00;225.1;241.3;12.2;9
Sodankylä Tähtelä;2023;04;05;08:00;238.8;250.5;52.9;37.1
Sodankylä Tähtelä;2023;04;05;09:00;244.4;260.3;142.4;92.2
Sodankylä Tähtelä;2023;04;05;10:00;266.5;285.1;210.5;157
Sodankylä Tähtelä;2023;04;05;11:00;246.5;290.6;284.5;211.2
Sodankylä Tähtelä;2023;04;05;12:00;264.7;307.6;380.8;290.5
Sodankylä Tähtelä;2023;04;05;13:00;266.8;311;371.7;281.5
Sodankylä Tähtelä;2023;04;05;14:00;280.3;317.1;349.9;264.9
Sodankylä Tähtelä;2023;04;05;15:00;289;318.9;311.7;236.3
Sodankylä Tähtelä;2023;04;05;16:00;268;318.7;350.8;256.1
Sodankylä Tähtelä;2023;04;05;17:00;281.8;318;206;150.2
Sodankylä Tähtelä;2023;04;05;18:00;289.2;318;142.4;104.3
Sodankylä Tähtelä;2023;04;05;19:00;285.9;316.4;97.8;66.8
Sodankylä Tähtelä;2023;04;05;20:00;275.8;310.8;41.4;28.7
Sodankylä Tähtelä;2023;04;05;21:00;274.3;302.9;2.8;2.7
Sodankylä Tähtelä;2023;04;05;22:00;257.7;294.1;-1.7;-0.3
Sodankylä Tähtelä;2023;04;05;23:00;253.9;285.4;-1.6;-0.2
Sodankylä Tähtelä;2023;04;06;00:00;243.6;275.9;-1.6;-0.3
Sodankylä Tähtelä;2023;04;06;01:00;230.9;267.1;-2;-0.3
Sodankylä Tähtelä;2023;04;06;02:00;226;265.6;-2.1;-0.4
Sodankylä Tähtelä;2023;04;06;03:00;222.4;259.3;-1.9;-0.3
Sodankylä Tähtelä;2023;04;06;04:00;223.9;256.5;-1.6;-0.3
Sodankylä Tähtelä;2023;04;06;05:00;226.3;254.7;-1.7;-0.3
Sodankylä Tähtelä;2023;04;06;06:00;225.6;256.2;-0.8;0.1
Sodankylä Tähtelä;2023;04;06;07:00;226;260.8;12.6;9.4
Sodankylä Tähtelä;2023;04;06;08:00;229.1;264.1;81.6;48.4
Sodankylä Tähtelä;2023;04;06;09:00;234.2;278.8;194.8;110.3
Sodankylä Tähtelä;2023;04;06;10:00;233.9;295.1;299.1;206.2
Sodankylä Tähtelä;2023;04;06;11:00;232.4;303.3;367.4;255.8
Sodankylä Tähtelä;2023;04;06;12:00;233.1;313.5;444.8;341.1
Sodankylä Tähtelä;2023;04;06;13:00;233.2;319.2;524.9;401
Sodankylä Tähtelä;2023;04;06;14:00;234.7;320.1;537.3;403.1
Sodankylä Tähtelä;2023;04;06;15:00;236;320.4;519.1;381.6
Sodankylä Tähtelä;2023;04;06;16:00;239.7;320.2;463;332.7
Sodankylä Tähtelä;2023;04;06;17:00;244;319.5;372.2;250.4
Sodankylä Tähtelä;2023;04;06;18:00;246.8;318.6;275.7;177.3
Sodankylä Tähtelä;2023;04;06;19:00;248.4;316;155.8;75.7
Sodankylä Tähtelä;2023;04;06;20:00;248.8;311.8;73.7;22.7
Sodankylä Tähtelä;2023;04;06;21:00;250.5;306;7.7;4.6
Sodankylä Tähtelä;2023;04;06;22:00;252;301.3;-2.1;-0.3
Sodankylä Tähtelä;2023;04;06;23:00;251.6;298.3;-2.3;-0.3
Sodankylä Tähtelä;2023;04;07;00:00;251.1;297.5;-2;-0.3
Sodankylä Tähtelä;2023;04;07;01:00;249.9;291.3;-1.7;-0.1
Sodankylä Tähtelä;2023;04;07;02:00;248;280.6;-1.8;-0.2
Sodankylä Tähtelä;2023;04;07;03:00;246.8;278.6;-1.6;-0.4
Sodankylä Tähtelä;2023;04;07;04:00;247;286;-1.8;-0.3
Sodankylä Tähtelä;2023;04;07;05:00;245.8;285.6;-1.8;-0.2
Sodankylä Tähtelä;2023;04;07;06:00;244;284.7;-0.4;0.6
Sodankylä Tähtelä;2023;04;07;07:00;242.7;283;18.5;10.7
Sodankylä Tähtelä;2023;04;07;08:00;242.6;284.4;88;34
Sodankylä Tähtelä;2023;04;07;09:00;243.7;291.3;187.5;83
Sodankylä Tähtelä;2023;04;07;10:00;244.9;303.8;290.9;195.6
Sodankylä Tähtelä;2023;04;07;11:00;247.6;313;384.6;262.3
Sodankylä Tähtelä;2023;04;07;12:00;251.7;321.1;459.6;346.6
Sodankylä Tähtelä;2023;04;07;13:00;255.8;322.6;500.1;370.9
Sodankylä Tähtelä;2023;04;07;14:00;258.2;323.4;518.9;371.3
Sodankylä Tähtelä;2023;04;07;15:00;261.7;323.9;500.6;348.5
Sodankylä Tähtelä;2023;04;07;16:00;264.5;323.8;475.2;320.3
Sodankylä Tähtelä;2023;04;07;17:00;271.7;323.2;340.2;219.8
Sodankylä Tähtelä;2023;04;07;18:00;293.7;321.6;159.7;105.4
Sodankylä Tähtelä;2023;04;07;19:00;290.3;320.5;63.4;43.5
Sodankylä Tähtelä;2023;04;07;20:00;305.6;319.9;30;20.8
Sodankylä Tähtelä;2023;04;07;21:00;321.3;319.7;1.1;1.6
Sodankylä Tähtelä;2023;04;07;22:00;318.6;318;-1.6;0.1
Sodankylä Tähtelä;2023;04;07;23:00;296.4;317.2;-1.3;0
Sodankylä Tähtelä;2023;04;08;00:00;244.6;314.2;-1.8;0.2
Sodankylä Tähtelä;2023;04;08;01:00;232.4;308.8;-2.2;0.1
Sodankylä Tähtelä;2023;04;08;02:00;228.8;304.4;-2.2;0.1
Sodankylä Tähtelä;2023;04;08;03:00;226.8;298.9;-2;0
Sodankylä Tähtelä;2023;04;08;04:00;225.4;293.8;-2.1;0
Sodankylä Tähtelä;2023;04;08;05:00;225.3;286.1;-1.9;-0.1
Sodankylä Tähtelä;2023;04;08;06:00;226.4;278;-0.3;0.8
Sodankylä Tähtelä;2023;04;08;07:00;228.5;278.3;20.8;11.8
Sodankylä Tähtelä;2023;04;08;08:00;229.9;282.8;93.5;31.5
Sodankylä Tähtelä;2023;04;08;09:00;232.7;288.2;204.7;79.3
Sodankylä Tähtelä;2023;04;08;10:00;254.1;304.2;274.4;178.1
Sodankylä Tähtelä;2023;04;08;11:00;246.8;314.6;359.9;242.3
Sodankylä Tähtelä;2023;04;08;12:00;247.1;320.6;489.1;345.8
Sodankylä Tähtelä;2023;04;08;13:00;248;321.5;476.7;335.2
Sodankylä Tähtelä;2023;04;08;14:00;269;322.6;546;374.3
Sodankylä Tähtelä;2023;04;08;15:00;265.7;322.3;410.8;277.5
Sodankylä Tähtelä;2023;04;08;16:00;252.8;322.3;429.9;284.2
Sodankylä Tähtelä;2023;04;08;17:00;253.1;322.4;391.3;245.7
Sodankylä Tähtelä;2023;04;08;18:00;253.7;321.9;287.4;173.2
Sodankylä Tähtelä;2023;04;08;19:00;253.5;320.4;181.3;80
Sodankylä Tähtelä;2023;04;08;20:00;255.4;317.4;69.5;21.3
Sodankylä Tähtelä;2023;04;08;21:00;250.4;312.4;10;4.8
Sodankylä Tähtelä;2023;04;08;22:00;248.2;305.1;-1.8;0.2
Sodankylä Tähtelä;2023;04;08;23:00;245.4;294.6;-2;0
Sodankylä Tähtelä;2023;04;09;00:00;243.7;287.2;-2.2;-0.1
Sodankylä Tähtelä;2023;04;09;01:00;241.4;281.7;-1.9;-0.1
Sodankylä Tähtelä;2023;04;09;02:00;239.2;278.1;-1.6;0
Sodankylä Tähtelä;2023;04;09;03:00;237.6;274.4;-1.7;-0.1
Sodankylä Tähtelä;2023;04;09;04:00;236.5;271.6;-1.9;-0.1
Sodankylä Tähtelä;2023;04;09;05:00;234.4;268.1;-1.9;-0.1
Sodankylä Tähtelä;2023;04;09;06:00;234.5;266.4;0.7;1.3
Sodankylä Tähtelä;2023;04;09;07:00;231;263.6;24.5;11.6
Sodankylä Tähtelä;2023;04;09;08:00;230.2;263.6;108.2;34
Sodankylä Tähtelä;2023;04;09;09:00;244.9;270.9;166;81.4
Sodankylä Tähtelä;2023;04;09;10:00;276.8;290.6;206.1;136.5
Sodankylä Tähtelä;2023;04;09;11:00;299.1;311.3;252.3;172.4
Sodankylä Tähtelä;2023;04;09;12:00;308.8;319.8;308.2;211.1
Sodankylä Tähtelä;2023;04;09;13:00;314.7;321.9;332.1;225.9
Sodankylä Tähtelä;2023;04;09;14:00;309.2;322.7;393.4;263.8
Sodankylä Tähtelä;2023;04;09;15:00;263.1;323.8;554.3;367
Sodankylä Tähtelä;2023;04;09;16:00;267.5;322.8;277.3;185.2
Sodankylä Tähtelä;2023;04;09;17:00;262.7;321.5;283.5;180.3
Sodankylä Tähtelä;2023;04;09;18:00;304.3;322.7;216.7;137.7
Sodankylä Tähtelä;2023;04;09;19:00;305.9;320.8;86.7;57.4
Sodankylä Tähtelä;2023;04;09;20:00;301.9;319.4;40.4;26.3
Sodankylä Tähtelä;2023;04;09;21:00;294.1;317.8;11.3;6.6
Sodankylä Tähtelä;2023;04;09;22:00;254.3;312.3;-1.7;0.4
Sodankylä Tähtelä;2023;04;09;23:00;246.8;303.6;-1.8;0.1
Sodankylä Tähtelä;2023;04;10;00:00;243.5;293.7;-1.7;0
Sodankylä Tähtelä;2023;04;10;01:00;242.7;287.4;-1.6;0
Sodankylä Tähtelä;2023;04;10;02:00;242.1;282.7;-1.6;-0.1
Sodankylä Tähtelä;2023;04;10;03:00;249.5;281.7;-1.2;-0.1
Sodankylä Tähtelä;2023;04;10;04:00;235.6;275.7;-1.4;-0.1
Sodankylä Tähtelä;2023;04;10;05:00;234.5;271.1;-1.5;0
Sodankylä Tähtelä;2023;04;10;06:00;233.5;269;1.2;1.5
Sodankylä Tähtelä;2023;04;10;07:00;232.5;266.7;28.1;12
Sodankylä Tähtelä;2023;04;10;08:00;233.7;266.2;113.4;35.2
Sodankylä Tähtelä;2023;04;10;09:00;239;274.1;216.8;82.3
Sodankylä Tähtelä;2023;04;10;10:00;248.7;300.6;341.7;212.9
Sodankylä Tähtelä;2023;04;10;11:00;250.3;320;364.8;238.2
Sodankylä Tähtelä;2023;04;10;12:00;258;322.5;494.3;338.2
Sodankylä Tähtelä;2023;04;10;13:00;301.4;323.1;423.7;286.5
Sodankylä Tähtelä;2023;04;10;14:00;274.1;322.5;431.4;290.5
Sodankylä Tähtelä;2023;04;10;15:00;249.3;323.3;531.4;354
Sodankylä Tähtelä;2023;04;10;16:00;249.2;323.1;486.5;319
Sodankylä Tähtelä;2023;04;10;17:00;250.3;322.9;408.6;256.8
Sodankylä Tähtelä;2023;04;10;18:00;250.6;322.2;307.2;186.9
Sodankylä Tähtelä;2023;04;10;19:00;251.4;320.8;197.2;90.6
Sodankylä Tähtelä;2023;04;10;20:00;250.7;317.1;91;26.5
Sodankylä Tähtelä;2023;04;10;21:00;249.3;309.8;15.2;6.2
Sodankylä Tähtelä;2023;04;10;22:00;246.1;301.5;-1.6;0.4
Sodankylä Tähtelä;2023;04;10;23:00;243.1;294.3;-2.3;0
Sodankylä Tähtelä;2023;04;11;00:00;240.7;287.4;-2;0
Sodankylä Tähtelä;2023;04;11;01:00;237.8;282.8;-1.8;-0.1
Sodankylä Tähtelä;2023;04;11;02:00;236;278.8;-1.4;-0.1
Sodankylä Tähtelä;2023;04;11;03:00;233.5;275.5;-1.7;-0.1
Sodankylä Tähtelä;2023;04;11;04:00;232.6;271.9;-1.2;0
Sodankylä Tähtelä;2023;04;11;05:00;229.5;268.5;-1.6;-0.1
Sodankylä Tähtelä;2023;04;11;06:00;228;266.3;1.1;1.7
Sodankylä Tähtelä;2023;04;11;07:00;228.7;265.3;24.6;14.5
Sodankylä Tähtelä;2023;04;11;08:00;229.7;267.3;109.4;41.1
Sodankylä Tähtelä;2023;04;11;09:00;233.3;275.1;198.9;82.7
Sodankylä Tähtelä;2023;04;11;10:00;243.5;289.7;236.1;151.1
Sodankylä Tähtelä;2023;04;11;11:00;240.3;302.6;360.4;241.3
Sodankylä Tähtelä;2023;04;11;12:00;247.8;319.9;463.6;321.9
Sodankylä Tähtelä;2023;04;11;13:00;248.8;323.3;549.4;376.2
Sodankylä Tähtelä;2023;04;11;14:00;250.6;323.9;571.4;385
Sodankylä Tähtelä;2023;04;11;15:00;248.7;323.7;555.4;368.1
Sodankylä Tähtelä;2023;04;11;16:00;249.2;323.4;506.3;330.7
Sodankylä Tähtelä;2023;04;11;17:00;247.8;323;419.3;262.9
Sodankylä Tähtelä;2023;04;11;18:00;247.6;322.2;311.6;189.7
Sodankylä Tähtelä;2023;04;11;19:00;247.2;319.6;204.9;95.7
Sodankylä Tähtelä;2023;04;11;20:00;246.4;314.6;96.7;28.6
Sodankylä Tähtelä;2023;04;11;21:00;244.8;306.9;17.6;6.8
Sodankylä Tähtelä;2023;04;11;22:00;241;298.8;-1.6;0.3
Sodankylä Tähtelä;2023;04;11;23:00;238;290.8;-2.3;0
Sodankylä Tähtelä;2023;04;12;00:00;234.3;285.1;-1.8;0
Sodankylä Tähtelä;2023;04;12;01:00;230.2;280.3;-1.8;0
Sodankylä Tähtelä;2023;04;12;02:00;226.5;275.8;-1.6;0
Sodankylä Tähtelä;2023;04;12;03:00;224.9;271.7;-1.7;-0.1
Sodankylä Tähtelä;2023;04;12;04:00;223.1;268.6;-1.4;0
Sodankylä Tähtelä;2023;04;12;05:00;221.4;265.9;-1.6;0.1
Sodankylä Tähtelä;2023;04;12;06:00;219.4;263.2;2.6;2.6
Sodankylä Tähtelä;2023;04;12;07:00;219.3;261.6;37.1;14.1
Sodankylä Tähtelä;2023;04;12;08:00;220.2;265.4;127.7;40.7
Sodankylä Tähtelä;2023;04;12;09:00;224.9;276;236.2;88.5
Sodankylä Tähtelä;2023;04;12;10:00;230;298.3;357.5;224.4
Sodankylä Tähtelä;2023;04;12;11:00;235.4;310.1;394.4;263.8
Sodankylä Tähtelä;2023;04;12;12:00;236.4;316.9;431.1;298
Sodankylä Tähtelä;2023;04;12;13:00;234.1;319.3;546;372.9
Sodankylä Tähtelä;2023;04;12;14:00;231.8;319.8;575.3;384.4
Sodankylä Tähtelä;2023;04;12;15:00;228.8;319.4;551;361.4
Sodankylä Tähtelä;2023;04;12;16:00;227.7;319;505.9;325.7
Sodankylä Tähtelä;2023;04;12;17:00;227.4;317.5;425.9;263.6
Sodankylä Tähtelä;2023;04;12;18:00;227.1;315.7;323;194.6
Sodankylä Tähtelä;2023;04;12;19:00;226.7;311.7;210.8;100
Sodankylä Tähtelä;2023;04;12;20:00;224.6;305.4;101.3;32.6
Sodankylä Tähtelä;2023;04;12;21:00;223.2;297.3;20.9;8
Sodankylä Tähtelä;2023;04;12;22:00;221;290.8;-1.6;0.3
Sodankylä Tähtelä;2023;04;12;23:00;217.6;285.5;-2.3;-0.2
Sodankylä Tähtelä;2023;04;13;00:00;215;281.8;-2.1;-0.1
Sodankylä Tähtelä;2023;04;13;01:00;212.4;278.3;-2.1;-0.1
Sodankylä Tähtelä;2023;04;13;02:00;209.9;272.9;-2.3;-0.1
Sodankylä Tähtelä;2023;04;13;03:00;208.7;270.8;-2.1;-0.5
Sodankylä Tähtelä;2023;04;13;04:00;206.9;266.5;-2;-0.2
Sodankylä Tähtelä;2023;04;13;05:00;204.4;261.6;-1.9;-0.1
Sodankylä Tähtelä;2023;04;13;06:00;203;260.8;3.2;3
Sodankylä Tähtelä;2023;04;13;07:00;200.8;259.9;41;17.1
Sodankylä Tähtelä;2023;04;13;08:00;199.2;265.7;132.5;46.3
Sodankylä Tähtelä;2023;04;13;09:00;197.9;274.3;242.9;94.1
Sodankylä Tähtelä;2023;04;13;10:00;198.8;284.8;353.6;222
Sodankylä Tähtelä;2023;04;13;11:00;200.9;292.9;451.6;291.7
Sodankylä Tähtelä;2023;04;13;12:00;203.9;301.9;528;361.1
Sodankylä Tähtelä;2023;04;13;13:00;207.3;308;574.7;388.9
Sodankylä Tähtelä;2023;04;13;14:00;210.3;312.2;589.7;392.1
Sodankylä Tähtelä;2023;04;13;15:00;213.8;314.1;568.7;372.8
Sodankylä Tähtelä;2023;04;13;16:00;216.1;314.8;516.8;333.9
Sodankylä Tähtelä;2023;04;13;17:00;217.9;313.4;437.8;274.2
Sodankylä Tähtelä;2023;04;13;18:00;219;310.5;335.4;205.1
Sodankylä Tähtelä;2023;04;13;19:00;219.1;304.3;222;106.6
Sodankylä Tähtelä;2023;04;13;20:00;217.2;294.2;110;35.3
Sodankylä Tähtelä;2023;04;13;21:00;214.4;282.4;24.5;8.3
Sodankylä Tähtelä;2023;04;13;22:00;211;274.6;-1.2;0.5
