Observation station;Year;Month;Day;Time [Local time];Snow depth [cm];Precipitation amount [mm];Average temperature [°C]
Sodankylä Tähtelä;2011;12;22;02:00;32;0.2;-2.8
Sodankylä Tähtelä;2011;12;23;02:00;33;2.2;-1.5
Sodankylä Tähtelä;2011;12;24;02:00;33;-1;-1.6
Sodankylä Tähtelä;2011;12;25;02:00;33;2.5;-4.2
Sodankylä Tähtelä;2011;12;26;02:00;34;0.2;-1.4
Sodankylä Tähtelä;2011;12;27;02:00;33;0;-10.1
Sodankylä Tähtelä;2011;12;28;02:00;32;0;-10.1
Sodankylä Tähtelä;2011;12;29;02:00;33;4.1;-11.7
Sodankylä Tähtelä;2011;12;30;02:00;43;7.5;-5.6
Sodankylä Tähtelä;2011;12;31;02:00;49;1.4;-5.3
Sodankylä Tähtelä;2012;01;01;02:00;47;0.2;-6.1
Sodankylä Tähtelä;2012;01;02;02:00;45;0;-8.2
Sodankylä Tähtelä;2012;01;03;02:00;43;5.7;-4.9
Sodankylä Tähtelä;2012;01;04;02:00;48;0.6;-6
Sodankylä Tähtelä;2012;01;05;02:00;47;1.3;-9.6
Sodankylä Tähtelä;2012;01;06;02:00;47;1;-9.1
Sodankylä Tähtelä;2012;01;07;02:00;48;1.2;-6.3
Sodankylä Tähtelä;2012;01;08;02:00;47;0.2;-10.7
Sodankylä Tähtelä;2012;01;09;02:00;46;0;-20.4
Sodankylä Tähtelä;2012;01;10;02:00;45;1.5;-12.6
Sodankylä Tähtelä;2012;01;11;02:00;46;4.5;-6.4
Sodankylä Tähtelä;2012;01;12;02:00;49;1.3;-6.2
Sodankylä Tähtelä;2012;01;13;02:00;49;-1;-7.3
Sodankylä Tähtelä;2012;01;14;02:00;48;0.5;-8.9
Sodankylä Tähtelä;2012;01;15;02:00;47;6.3;-15.1
Sodankylä Tähtelä;2012;01;16;02:00;52;4.2;-8.4
Sodankylä Tähtelä;2012;01;17;02:00;55;0;-14.3
Sodankylä Tähtelä;2012;01;18;02:00;54;0.9;-12.4
Sodankylä Tähtelä;2012;01;19;02:00;53;0.7;-8
Sodankylä Tähtelä;2012;01;20;02:00;57;-1;-9.2
Sodankylä Tähtelä;2012;01;21;02:00;56;0.5;-9.5
Sodankylä Tähtelä;2012;01;22;02:00;55;1.5;-12.7
Sodankylä Tähtelä;2012;01;23;02:00;57;0;-22.6
Sodankylä Tähtelä;2012;01;24;02:00;56;0.1;-20.4
Sodankylä Tähtelä;2012;01;25;02:00;56;0.1;-15.8
Sodankylä Tähtelä;2012;01;26;02:00;56;0.2;-17.3
Sodankylä Tähtelä;2012;01;27;02:00;56;0.2;-16.3
Sodankylä Tähtelä;2012;01;28;02:00;55;0.2;-23.4
Sodankylä Tähtelä;2012;01;29;02:00;56;0.2;-14.7
Sodankylä Tähtelä;2012;01;30;02:00;57;0;-17.1
Sodankylä Tähtelä;2012;01;31;02:00;57;0;-26.4
Sodankylä Tähtelä;2012;02;01;02:00;56;0;-29.6
Sodankylä Tähtelä;2012;02;02;02:00;55;0;-28.9
Sodankylä Tähtelä;2012;02;03;02:00;56;-1;-31.7
Sodankylä Tähtelä;2012;02;04;02:00;55;0.6;-34
Sodankylä Tähtelä;2012;02;05;02:00;55;0.8;-33.7
Sodankylä Tähtelä;2012;02;06;02:00;56;5.7;-27.5
Sodankylä Tähtelä;2012;02;07;02:00;61;0;-31
Sodankylä Tähtelä;2012;02;08;02:00;59;0;-25.8
Sodankylä Tähtelä;2012;02;09;02:00;59;0.8;-18.3
Sodankylä Tähtelä;2012;02;10;02:00;61;0;-8.8
Sodankylä Tähtelä;2012;02;11;02:00;60;2.9;-2.2
Sodankylä Tähtelä;2012;02;12;02:00;61;0;-4.7
Sodankylä Tähtelä;2012;02;13;02:00;61;1.3;-12.6
Sodankylä Tähtelä;2012;02;14;02:00;63;7.6;-11.7
Sodankylä Tähtelä;2012;02;15;02:00;71;0.4;-14.4
Sodankylä Tähtelä;2012;02;16;02:00;72;3.4;-18.7
Sodankylä Tähtelä;2012;02;17;02:00;73;2;-5.1
Sodankylä Tähtelä;2012;02;18;02:00;72;0.5;-3.5
Sodankylä Tähtelä;2012;02;19;02:00;70;8.6;-7
Sodankylä Tähtelä;2012;02;20;02:00;79;1.2;-9.3
Sodankylä Tähtelä;2012;02;21;02:00;78;3.9;-5.4
Sodankylä Tähtelä;2012;02;22;02:00;77;-1;-9.6
Sodankylä Tähtelä;2012;02;23;02:00;77;0;-8.3
Sodankylä Tähtelä;2012;02;24;02:00;75;0.5;-17.2
Sodankylä Tähtelä;2012;02;25;02:00;75;0.2;-13.4
Sodankylä Tähtelä;2012;02;26;02:00;75;-1;-14.8
Sodankylä Tähtelä;2012;02;27;02:00;74;0.5;-17.8
Sodankylä Tähtelä;2012;02;28;02:00;74;3.5;-7.5
Sodankylä Tähtelä;2012;02;29;02:00;78;0;-6.3
Sodankylä Tähtelä;2012;03;01;02:00;76;1.6;-3.6
Sodankylä Tähtelä;2012;03;02;02:00;77;-1;-0.5
Sodankylä Tähtelä;2012;03;03;02:00;75;-1;-4.9
Sodankylä Tähtelä;2012;03;04;02:00;75;-1;-13.2
Sodankylä Tähtelä;2012;03;05;02:00;74;-1;-15.3
Sodankylä Tähtelä;2012;03;06;02:00;74;-1;-13
Sodankylä Tähtelä;2012;03;07;02:00;73;-1;-9.4
Sodankylä Tähtelä;2012;03;08;02:00;73;0.3;-7.2
Sodankylä Tähtelä;2012;03;09;02:00;73;8;-3.8
Sodankylä Tähtelä;2012;03;10;02:00;79;0.5;-0.5
Sodankylä Tähtelä;2012;03;11;02:00;79;0.8;-2.3
Sodankylä Tähtelä;2012;03;12;02:00;79;-1;-1.4
Sodankylä Tähtelä;2012;03;13;02:00;78;-1;-3.4
Sodankylä Tähtelä;2012;03;14;02:00;77;-1;-3.2
Sodankylä Tähtelä;2012;03;15;02:00;77;0.5;-7.6
Sodankylä Tähtelä;2012;03;16;02:00;77;-1;3
Sodankylä Tähtelä;2012;03;17;02:00;75;0;-2.3
Sodankylä Tähtelä;2012;03;18;02:00;74;-1;-5.2
Sodankylä Tähtelä;2012;03;19;02:00;74;-1;-5.8
Sodankylä Tähtelä;2012;03;20;02:00;73;-1;-6.8
Sodankylä Tähtelä;2012;03;21;02:00;73;0.6;-8.1
Sodankylä Tähtelä;2012;03;22;02:00;74;6.3;-4.9
Sodankylä Tähtelä;2012;03;23;02:00;83;0.7;-2.8
Sodankylä Tähtelä;2012;03;24;02:00;84;-1;-3.5
Sodankylä Tähtelä;2012;03;25;02:00;82;-1;-1.4
Sodankylä Tähtelä;2012;03;26;03:00;81;2.7;-3
Sodankylä Tähtelä;2012;03;27;03:00;83;4.4;-4.5
Sodankylä Tähtelä;2012;03;28;03:00;86;2.7;-0.8
Sodankylä Tähtelä;2012;03;29;03:00;86;-1;-6.6
Sodankylä Tähtelä;2012;03;30;03:00;85;-1;-12.3
Sodankylä Tähtelä;2012;03;31;03:00;85;1.1;-11.6
Sodankylä Tähtelä;2012;04;01;03:00;86;-1;-11.7
Sodankylä Tähtelä;2012;04;02;03:00;85;0.7;-9.8
Sodankylä Tähtelä;2012;04;03;03:00;85;-1;-6.4
Sodankylä Tähtelä;2012;04;04;03:00;85;0.4;-8.3
Sodankylä Tähtelä;2012;04;05;03:00;83;0;-6.2
Sodankylä Tähtelä;2012;04;06;03:00;83;-1;-12
Sodankylä Tähtelä;2012;04;07;03:00;84;-1;-7.9
Sodankylä Tähtelä;2012;04;08;03:00;83;-1;-3.5
Sodankylä Tähtelä;2012;04;09;03:00;82;-1;-5.2
Sodankylä Tähtelä;2012;04;10;03:00;82;7.8;-5.2
Sodankylä Tähtelä;2012;04;11;03:00;91;4.4;0.5
Sodankylä Tähtelä;2012;04;12;03:00;89;6.7;1.1
Sodankylä Tähtelä;2012;04;13;03:00;85;-1;1.9
Sodankylä Tähtelä;2012;04;14;03:00;81;1.7;-0.4
Sodankylä Tähtelä;2012;04;15;03:00;80;1.1;-0.8
Sodankylä Tähtelä;2012;04;16;03:00;81;0;-2.1
Sodankylä Tähtelä;2012;04;17;03:00;78;0;-3.5
Sodankylä Tähtelä;2012;04;18;03:00;78;3.6;-2.6
Sodankylä Tähtelä;2012;04;19;03:00;81;0;-2.8
Sodankylä Tähtelä;2012;04;20;03:00;81;2;-0.7
Sodankylä Tähtelä;2012;04;21;03:00;79;9;-0.8
Sodankylä Tähtelä;2012;04;22;03:00;89;1.4;0.9
Sodankylä Tähtelä;2012;04;23;03:00;84;0;2.2
Sodankylä Tähtelä;2012;04;24;03:00;81;3.3;1.2
Sodankylä Tähtelä;2012;04;25;03:00;81;0.5;1.3
Sodankylä Tähtelä;2012;04;26;03:00;77;0.4;2.9
Sodankylä Tähtelä;2012;04;27;03:00;71;6.5;2.7
Sodankylä Tähtelä;2012;04;28;03:00;67;-1;4
Sodankylä Tähtelä;2012;04;29;03:00;60;-1;2.5
Sodankylä Tähtelä;2012;04;30;03:00;59;1;3.5
Sodankylä Tähtelä;2012;05;01;03:00;56;0.1;1.1
Sodankylä Tähtelä;2012;05;02;03:00;56;0.5;2.3
Sodankylä Tähtelä;2012;05;03;03:00;54;2;1.4
Sodankylä Tähtelä;2012;05;04;03:00;51;-1;0.8
Sodankylä Tähtelä;2012;05;05;03:00;50;7.5;0.5
Sodankylä Tähtelä;2012;05;06;03:00;55;0.8;0.3
Sodankylä Tähtelä;2012;05;07;03:00;52;-1;4.4
Sodankylä Tähtelä;2012;05;08;03:00;49;0;4.7
Sodankylä Tähtelä;2012;05;09;03:00;45;0.9;6
Sodankylä Tähtelä;2012;05;10;03:00;41;-1;4.6
Sodankylä Tähtelä;2012;05;11;03:00;39;-1;4.9
Sodankylä Tähtelä;2012;05;12;03:00;34;0;2.5
Sodankylä Tähtelä;2012;05;13;03:00;32;-1;3.3
Sodankylä Tähtelä;2012;05;14;03:00;30;6.6;3.2
Sodankylä Tähtelä;2012;05;15;03:00;25;-1;7.6
Sodankylä Tähtelä;2012;05;16;03:00;19;-1;9.6
Sodankylä Tähtelä;2012;05;17;03:00;12;10.5;5.7
Sodankylä Tähtelä;2012;05;18;03:00;4;1.2;10.9
Sodankylä Tähtelä;2012;05;19;03:00;-1;-1;8.4
Sodankylä Tähtelä;2012;05;20;03:00;-1;-1;7.7
Sodankylä Tähtelä;2012;05;21;03:00;-1;-1;6.5
Sodankylä Tähtelä;2012;05;22;03:00;-1;0;4.7
Sodankylä Tähtelä;2012;05;23;03:00;-1;-1;6.7
Sodankylä Tähtelä;2012;05;24;03:00;-1;0;12.9
Sodankylä Tähtelä;2012;05;25;03:00;-1;0.1;13.5
Sodankylä Tähtelä;2012;05;26;03:00;-1;-1;11.2
Sodankylä Tähtelä;2012;05;27;03:00;-1;0.2;14.3
Sodankylä Tähtelä;2012;05;28;03:00;-1;0.3;8
Sodankylä Tähtelä;2012;05;29;03:00;-1;0.2;5.1
Sodankylä Tähtelä;2012;05;30;03:00;-1;0.4;4.5
Sodankylä Tähtelä;2012;05;31;03:00;-1;-1;6
Sodankylä Tähtelä;2012;06;01;03:00;-1;11.1;7.2
Sodankylä Tähtelä;2012;06;02;03:00;-1;-1;9.7
Sodankylä Tähtelä;2012;06;03;03:00;-1;-1;10.5
Sodankylä Tähtelä;2012;06;04;03:00;-1;0.5;12.2
Sodankylä Tähtelä;2012;06;05;03:00;-1;1.1;8.5
Sodankylä Tähtelä;2012;06;06;03:00;-1;0.9;8.1
Sodankylä Tähtelä;2012;06;07;03:00;-1;4.2;8.9
Sodankylä Tähtelä;2012;06;08;03:00;-1;7;7.7
Sodankylä Tähtelä;2012;06;09;03:00;-1;-1;6.1
Sodankylä Tähtelä;2012;06;10;03:00;-1;1;9.4
Sodankylä Tähtelä;2012;06;11;03:00;-1;1;11.7
Sodankylä Tähtelä;2012;06;12;03:00;-1;2.9;13.9
Sodankylä Tähtelä;2012;06;13;03:00;-1;0;11.2
Sodankylä Tähtelä;2012;06;14;03:00;-1;0;11.8
Sodankylä Tähtelä;2012;06;15;03:00;-1;9.9;13
Sodankylä Tähtelä;2012;06;16;03:00;-1;1.2;14
Sodankylä Tähtelä;2012;06;17;03:00;-1;1;14.6
Sodankylä Tähtelä;2012;06;18;03:00;-1;1.8;14.4
Sodankylä Tähtelä;2012;06;19;03:00;-1;1.2;12.9
Sodankylä Tähtelä;2012;06;20;03:00;-1;1.5;8.9
Sodankylä Tähtelä;2012;06;21;03:00;-1;0.2;7.2
Sodankylä Tähtelä;2012;06;22;03:00;-1;-1;9.1
Sodankylä Tähtelä;2012;06;23;03:00;-1;-1;13.9
Sodankylä Tähtelä;2012;06;24;03:00;-1;-1;16.3
Sodankylä Tähtelä;2012;06;25;03:00;-1;-1;13.7
Sodankylä Tähtelä;2012;06;26;03:00;-1;3.8;14
Sodankylä Tähtelä;2012;06;27;03:00;-1;17;6.7
Sodankylä Tähtelä;2012;06;28;03:00;-1;-1;5
Sodankylä Tähtelä;2012;06;29;03:00;-1;0.3;9.2
Sodankylä Tähtelä;2012;06;30;03:00;-1;4;11
Sodankylä Tähtelä;2012;07;01;03:00;-1;0.2;12
Sodankylä Tähtelä;2012;07;02;03:00;-1;8;14.7
Sodankylä Tähtelä;2012;07;03;03:00;-1;3;10.6
Sodankylä Tähtelä;2012;07;04;03:00;-1;-1;11.1
Sodankylä Tähtelä;2012;07;05;03:00;-1;0;14.3
Sodankylä Tähtelä;2012;07;06;03:00;-1;8.5;17.7
Sodankylä Tähtelä;2012;07;07;03:00;-1;0.2;12
Sodankylä Tähtelä;2012;07;08;03:00;-1;-1;15.7
Sodankylä Tähtelä;2012;07;09;03:00;-1;-1;10.5
Sodankylä Tähtelä;2012;07;10;03:00;-1;-1;12.2
Sodankylä Tähtelä;2012;07;11;03:00;-1;-1;13.4
Sodankylä Tähtelä;2012;07;12;03:00;-1;0.6;14.5
Sodankylä Tähtelä;2012;07;13;03:00;-1;11.5;18.2
Sodankylä Tähtelä;2012;07;14;03:00;-1;3.2;14.9
Sodankylä Tähtelä;2012;07;15;03:00;-1;-1;16.1
Sodankylä Tähtelä;2012;07;16;03:00;-1;-1;17
Sodankylä Tähtelä;2012;07;17;03:00;-1;-1;16.3
Sodankylä Tähtelä;2012;07;18;03:00;-1;5.3;13
Sodankylä Tähtelä;2012;07;19;03:00;-1;1.5;10.1
Sodankylä Tähtelä;2012;07;20;03:00;-1;-1;9.1
Sodankylä Tähtelä;2012;07;21;03:00;-1;1;11.9
Sodankylä Tähtelä;2012;07;22;03:00;-1;0.2;11.3
Sodankylä Tähtelä;2012;07;23;03:00;-1;0;12.2
Sodankylä Tähtelä;2012;07;24;03:00;-1;0;16.7
Sodankylä Tähtelä;2012;07;25;03:00;-1;2.2;15.6
Sodankylä Tähtelä;2012;07;26;03:00;-1;0;14.1
Sodankylä Tähtelä;2012;07;27;03:00;-1;-1;12.6
Sodankylä Tähtelä;2012;07;28;03:00;-1;-1;14.4
Sodankylä Tähtelä;2012;07;29;03:00;-1;0;17.9
Sodankylä Tähtelä;2012;07;30;03:00;-1;7.3;16
Sodankylä Tähtelä;2012;07;31;03:00;-1;0.1;16.3
Sodankylä Tähtelä;2012;08;01;03:00;-1;-1;15.8
Sodankylä Tähtelä;2012;08;02;03:00;-1;0.2;15.4
Sodankylä Tähtelä;2012;08;03;03:00;-1;1.2;14
Sodankylä Tähtelä;2012;08;04;03:00;-1;0.3;15.2
Sodankylä Tähtelä;2012;08;05;03:00;-1;0.4;14.4
Sodankylä Tähtelä;2012;08;06;03:00;-1;18;12.8
Sodankylä Tähtelä;2012;08;07;03:00;-1;0;9.9
Sodankylä Tähtelä;2012;08;08;03:00;-1;0;8.7
Sodankylä Tähtelä;2012;08;09;03:00;-1;0;9.5
Sodankylä Tähtelä;2012;08;10;03:00;-1;-1;11.3
Sodankylä Tähtelä;2012;08;11;03:00;-1;-1;12.2
Sodankylä Tähtelä;2012;08;12;03:00;-1;-1;14
Sodankylä Tähtelä;2012;08;13;03:00;-1;-1;14.4
Sodankylä Tähtelä;2012;08;14;03:00;-1;-1;17.3
Sodankylä Tähtelä;2012;08;15;03:00;-1;-1;18.1
Sodankylä Tähtelä;2012;08;16;03:00;-1;-1;17.3
Sodankylä Tähtelä;2012;08;17;03:00;-1;1;16.6
Sodankylä Tähtelä;2012;08;18;03:00;-1;1.6;10.6
Sodankylä Tähtelä;2012;08;19;03:00;-1;0.3;6.4
Sodankylä Tähtelä;2012;08;20;03:00;-1;-1;8.7
Sodankylä Tähtelä;2012;08;21;03:00;-1;0;11.2
Sodankylä Tähtelä;2012;08;22;03:00;-1;0.5;11.3
Sodankylä Tähtelä;2012;08;23;03:00;-1;0;7.6
Sodankylä Tähtelä;2012;08;24;03:00;-1;-1;7.1
Sodankylä Tähtelä;2012;08;25;03:00;-1;-1;10
Sodankylä Tähtelä;2012;08;26;03:00;-1;-1;11.2
Sodankylä Tähtelä;2012;08;27;03:00;-1;0;12.7
Sodankylä Tähtelä;2012;08;28;03:00;-1;0;11.7
Sodankylä Tähtelä;2012;08;29;03:00;-1;0;11.3
Sodankylä Tähtelä;2012;08;30;03:00;-1;0;9.4
Sodankylä Tähtelä;2012;08;31;03:00;-1;1.6;9.2
Sodankylä Tähtelä;2012;09;01;03:00;-1;2.1;9.4
Sodankylä Tähtelä;2012;09;02;03:00;-1;2.5;10
Sodankylä Tähtelä;2012;09;03;03:00;-1;0;10.9
Sodankylä Tähtelä;2012;09;04;03:00;-1;16.4;9.3
Sodankylä Tähtelä;2012;09;05;03:00;-1;0.5;11.7
Sodankylä Tähtelä;2012;09;06;03:00;-1;0.4;9.4
Sodankylä Tähtelä;2012;09;07;03:00;-1;0.7;4.8
Sodankylä Tähtelä;2012;09;08;03:00;-1;0;4
Sodankylä Tähtelä;2012;09;09;03:00;-1;-1;6.2
Sodankylä Tähtelä;2012;09;10;03:00;-1;0.6;6
Sodankylä Tähtelä;2012;09;11;03:00;-1;4.4;8.9
Sodankylä Tähtelä;2012;09;12;03:00;-1;7.2;12.3
Sodankylä Tähtelä;2012;09;13;03:00;-1;1.1;9.6
Sodankylä Tähtelä;2012;09;14;03:00;-1;2.8;7.9
Sodankylä Tähtelä;2012;09;15;03:00;-1;6.2;9
Sodankylä Tähtelä;2012;09;16;03:00;-1;-1;6.6
Sodankylä Tähtelä;2012;09;17;03:00;-1;9.9;9.2
Sodankylä Tähtelä;2012;09;18;03:00;-1;0.8;9.1
Sodankylä Tähtelä;2012;09;19;03:00;-1;14;7.2
Sodankylä Tähtelä;2012;09;20;03:00;-1;5;7.4
Sodankylä Tähtelä;2012;09;21;03:00;-1;0.2;6.3
Sodankylä Tähtelä;2012;09;22;03:00;-1;0.5;5.1
Sodankylä Tähtelä;2012;09;23;03:00;-1;-1;4.7
Sodankylä Tähtelä;2012;09;24;03:00;-1;0;2.3
Sodankylä Tähtelä;2012;09;25;03:00;-1;-1;1.9
Sodankylä Tähtelä;2012;09;26;03:00;-1;0;2.9
Sodankylä Tähtelä;2012;09;27;03:00;-1;14.8;3.2
Sodankylä Tähtelä;2012;09;28;03:00;-1;2.7;4
Sodankylä Tähtelä;2012;09;29;03:00;-1;-1;3.3
Sodankylä Tähtelä;2012;09;30;03:00;-1;5.3;4.9
Sodankylä Tähtelä;2012;10;01;03:00;-1;1.7;6.6
Sodankylä Tähtelä;2012;10;02;03:00;-1;10.2;7.5
Sodankylä Tähtelä;2012;10;03;03:00;-1;0;8
Sodankylä Tähtelä;2012;10;04;03:00;-1;9;8
Sodankylä Tähtelä;2012;10;05;03:00;-1;3.5;8.1
Sodankylä Tähtelä;2012;10;06;03:00;-1;13.5;6.6
Sodankylä Tähtelä;2012;10;07;03:00;-1;1.1;3.5
Sodankylä Tähtelä;2012;10;08;03:00;-1;2.4;4.9
Sodankylä Tähtelä;2012;10;09;03:00;-1;0.2;4.7
Sodankylä Tähtelä;2012;10;10;03:00;-1;0.3;3.2
Sodankylä Tähtelä;2012;10;11;03:00;-1;0.1;3.5
Sodankylä Tähtelä;2012;10;12;03:00;-1;0.9;3.8
Sodankylä Tähtelä;2012;10;13;03:00;-1;0.7;3.8
Sodankylä Tähtelä;2012;10;14;03:00;-1;0.1;2.6
Sodankylä Tähtelä;2012;10;15;03:00;-1;0.8;1.4
Sodankylä Tähtelä;2012;10;16;03:00;-1;4.6;-0.4
Sodankylä Tähtelä;2012;10;17;03:00;2;-1;-1.3
Sodankylä Tähtelä;2012;10;18;03:00;-1;2.2;-1.2
Sodankylä Tähtelä;2012;10;19;03:00;-1;0.3;-0.6
Sodankylä Tähtelä;2012;10;20;03:00;-1;-1;-2.6
Sodankylä Tähtelä;2012;10;21;03:00;-1;-1;-5.6
Sodankylä Tähtelä;2012;10;22;03:00;-1;0;-5.4
Sodankylä Tähtelä;2012;10;23;03:00;-1;8;-4.4
Sodankylä Tähtelä;2012;10;24;03:00;7;3.4;-3.1
Sodankylä Tähtelä;2012;10;25;03:00;11;0;-9.5
Sodankylä Tähtelä;2012;10;26;03:00;10;-1;-14.9
Sodankylä Tähtelä;2012;10;27;03:00;9;0.1;-9.5
Sodankylä Tähtelä;2012;10;28;03:00;9;0.1;-7.7
Sodankylä Tähtelä;2012;10;29;02:00;9;0.2;-6.7
Sodankylä Tähtelä;2012;10;30;02:00;9;4.2;-2.2
Sodankylä Tähtelä;2012;10;31;02:00;14;3.5;-3.1
Sodankylä Tähtelä;2012;11;01;02:00;17;1.9;-2.3
Sodankylä Tähtelä;2012;11;02;02:00;16;2.5;0.7
Sodankylä Tähtelä;2012;11;03;02:00;14;11.5;0.1
Sodankylä Tähtelä;2012;11;04;02:00;24;4.9;-0.6
Sodankylä Tähtelä;2012;11;05;02:00;27;1.3;-0.8
Sodankylä Tähtelä;2012;11;06;02:00;27;0.1;-2.6
Sodankylä Tähtelä;2012;11;07;02:00;26;0.4;-4.6
Sodankylä Tähtelä;2012;11;08;02:00;26;0.5;-7.9
Sodankylä Tähtelä;2012;11;09;02:00;26;-1;-11.2
Sodankylä Tähtelä;2012;11;10;02:00;25;8.6;-4.3
Sodankylä Tähtelä;2012;11;11;02:00;27;9.5;1.6
Sodankylä Tähtelä;2012;11;12;02:00;25;4.3;-0.1
Sodankylä Tähtelä;2012;11;13;02:00;28;0;-5.2
Sodankylä Tähtelä;2012;11;14;02:00;28;2.5;-7.8
Sodankylä Tähtelä;2012;11;15;02:00;30;0.1;-2.9
Sodankylä Tähtelä;2012;11;16;02:00;29;0.5;-6.7
Sodankylä Tähtelä;2012;11;17;02:00;29;3.5;-1.5
Sodankylä Tähtelä;2012;11;18;02:00;30;4.5;1.4
Sodankylä Tähtelä;2012;11;19;02:00;28;0;-1
Sodankylä Tähtelä;2012;11;20;02:00;27;2.2;-8.5
Sodankylä Tähtelä;2012;11;21;02:00;29;0.7;0.4
Sodankylä Tähtelä;2012;11;22;02:00;25;2.4;2.4
Sodankylä Tähtelä;2012;11;23;02:00;21;2.8;1.2
Sodankylä Tähtelä;2012;11;24;02:00;20;2.6;0.5
Sodankylä Tähtelä;2012;11;25;02:00;19;1.8;0.1
Sodankylä Tähtelä;2012;11;26;02:00;20;0.1;-2.9
Sodankylä Tähtelä;2012;11;27;02:00;22;0;-11.7
Sodankylä Tähtelä;2012;11;28;02:00;22;0;-18
Sodankylä Tähtelä;2012;11;29;02:00;22;0;-13.4
Sodankylä Tähtelä;2012;11;30;02:00;21;0.3;-17.7
Sodankylä Tähtelä;2012;12;01;02:00;21;3.8;-19.1
Sodankylä Tähtelä;2012;12;02;02:00;29;1.8;-10.7
Sodankylä Tähtelä;2012;12;03;02:00;29;0.1;-21.6
Sodankylä Tähtelä;2012;12;04;02:00;29;0;-24.3
Sodankylä Tähtelä;2012;12;05;02:00;29;-1;-21.8
Sodankylä Tähtelä;2012;12;06;02:00;28;0.6;-17.2
Sodankylä Tähtelä;2012;12;07;02:00;29;1;-14.6
Sodankylä Tähtelä;2012;12;08;02:00;30;0.5;-5.2
Sodankylä Tähtelä;2012;12;09;02:00;29;0.3;-6.6
Sodankylä Tähtelä;2012;12;10;02:00;30;4.6;-9
Sodankylä Tähtelä;2012;12;11;02:00;34;1.5;-10.5
Sodankylä Tähtelä;2012;12;12;02:00;35;1;-8.4
Sodankylä Tähtelä;2012;12;13;02:00;35;3.4;-5.6
Sodankylä Tähtelä;2012;12;14;02:00;38;1.5;-7.6
Sodankylä Tähtelä;2012;12;15;02:00;38;1;-8.8
Sodankylä Tähtelä;2012;12;16;02:00;40;2.4;-9
Sodankylä Tähtelä;2012;12;17;02:00;41;1;-9
Sodankylä Tähtelä;2012;12;18;02:00;41;0.1;-10.9
Sodankylä Tähtelä;2012;12;19;02:00;41;0.1;-26
Sodankylä Tähtelä;2012;12;20;02:00;40;0.1;-23.8
Sodankylä Tähtelä;2012;12;21;02:00;40;0.1;-16.2
Sodankylä Tähtelä;2012;12;22;02:00;40;0.2;-21.3
Sodankylä Tähtelä;2012;12;23;02:00;40;0.4;-20
Sodankylä Tähtelä;2012;12;24;02:00;39;-1;-20.1
Sodankylä Tähtelä;2012;12;25;02:00;39;0.1;-21.2
Sodankylä Tähtelä;2012;12;26;02:00;40;0.1;-17.3
Sodankylä Tähtelä;2012;12;27;02:00;40;11.6;-11.6
Sodankylä Tähtelä;2012;12;28;02:00;50;-1;-14.8
Sodankylä Tähtelä;2012;12;29;02:00;49;0.8;-26.1
Sodankylä Tähtelä;2012;12;30;02:00;49;7;-7.8
Sodankylä Tähtelä;2012;12;31;02:00;50;4.5;-3.4
Sodankylä Tähtelä;2013;01;01;02:00;54;3.5;-1.3
Sodankylä Tähtelä;2013;01;02;02:00;57;0;-3.8
Sodankylä Tähtelä;2013;01;03;02:00;55;0;-5.4
Sodankylä Tähtelä;2013;01;04;02:00;54;-1;-12.8
Sodankylä Tähtelä;2013;01;05;02:00;53;-1;-11.3
Sodankylä Tähtelä;2013;01;06;02:00;53;2.2;-15.2
Sodankylä Tähtelä;2013;01;07;02:00;53;0;-11.1
Sodankylä Tähtelä;2013;01;08;02:00;53;5.2;-11.6
Sodankylä Tähtelä;2013;01;09;02:00;58;0.7;-9.2
Sodankylä Tähtelä;2013;01;10;02:00;57;0;-10.9
Sodankylä Tähtelä;2013;01;11;02:00;56;-1;-10.2
Sodankylä Tähtelä;2013;01;12;02:00;56;-1;-11.1
Sodankylä Tähtelä;2013;01;13;02:00;55;0.5;-13.9
Sodankylä Tähtelä;2013;01;14;02:00;54;0.3;-10
Sodankylä Tähtelä;2013;01;15;02:00;54;0;-23.1
Sodankylä Tähtelä;2013;01;16;02:00;54;0;-24.8
Sodankylä Tähtelä;2013;01;17;02:00;54;0;-18.1
Sodankylä Tähtelä;2013;01;18;02:00;54;0.8;-11.3
Sodankylä Tähtelä;2013;01;19;02:00;54;-1;-5.6
Sodankylä Tähtelä;2013;01;20;02:00;54;1.6;-10.8
Sodankylä Tähtelä;2013;01;21;02:00;56;0.1;-5.4
Sodankylä Tähtelä;2013;01;22;02:00;56;0;-9
Sodankylä Tähtelä;2013;01;23;02:00;55;0.6;-10.7
Sodankylä Tähtelä;2013;01;24;02:00;56;0;-13.4
Sodankylä Tähtelä;2013;01;25;02:00;56;0.3;-24.3
Sodankylä Tähtelä;2013;01;26;02:00;54;2.7;-19.5
Sodankylä Tähtelä;2013;01;27;02:00;59;0.8;-13.9
Sodankylä Tähtelä;2013;01;28;02:00;61;6.2;-20
Sodankylä Tähtelä;2013;01;29;02:00;68;2;-3.5
Sodankylä Tähtelä;2013;01;30;02:00;67;7.2;-1.6
Sodankylä Tähtelä;2013;01;31;02:00;71;6.1;-2.7
Sodankylä Tähtelä;2013;02;01;02:00;75;2.6;-2.4
Sodankylä Tähtelä;2013;02;02;02:00;76;4;-5.1
