Observation station;Year;Month;Day;Time [Local time];Snow depth mean [cm];Air temperature mean [°C];Wind speed mean [m/s];Relative humidity mean [%]
Sodankylä Tähtelä;2023;03;30;19:00;97.3;-7.5;3.1;78.9
Sodankylä Tähtelä;2023;03;30;20:00;98.6;-7.6;3.5;86.5
Sodankylä Tähtelä;2023;03;30;21:00;98;-8.6;2.6;87.3
Sodankylä Tähtelä;2023;03;30;22:00;98;-8.2;3.2;89.9
Sodankylä Tähtelä;2023;03;30;23:00;98;-7.6;3.1;89.4
Sodankylä Tähtelä;2023;03;31;00:00;98;-7.4;3.3;90
Sodankylä Tähtelä;2023;03;31;01:00;98.3;-7.3;4.2;89
Sodankylä Tähtelä;2023;03;31;02:00;99.1;-7.4;3.2;89.2
Sodankylä Tähtelä;2023;03;31;03:00;100;-7.8;2.7;89
Sodankylä Tähtelä;2023;03;31;04:00;99.4;-8;2.3;89
Sodankylä Tähtelä;2023;03;31;05:00;98.9;-8.3;2.3;89.8
Sodankylä Tähtelä;2023;03;31;06:00;99;-8.8;2.2;88.9
Sodankylä Tähtelä;2023;03;31;07:00;99;-9.5;1.9;89.4
Sodankylä Tähtelä;2023;03;31;08:00;99;-8.6;2.2;89.3
Sodankylä Tähtelä;2023;03;31;09:00;99;-7.9;2.4;87.2
Sodankylä Tähtelä;2023;03;31;10:00;99;-7.2;2.6;82.3
Sodankylä Tähtelä;2023;03;31;11:00;98.8;-6.6;3.1;77
Sodankylä Tähtelä;2023;03;31;12:00;98;-5.8;2.6;73.7
Sodankylä Tähtelä;2023;03;31;13:00;98;-4.2;2.2;68.1
Sodankylä Tähtelä;2023;03;31;14:00;98;-3.2;2.4;66.2
Sodankylä Tähtelä;2023;03;31;15:00;98;-3.4;2;71.8
Sodankylä Tähtelä;2023;03;31;16:00;98;-3.1;1.3;74.8
Sodankylä Tähtelä;2023;03;31;17:00;98;-2.6;1.4;76.1
Sodankylä Tähtelä;2023;03;31;18:00;97.7;-2.6;2.2;75.8
Sodankylä Tähtelä;2023;03;31;19:00;97;-3.1;1.3;76.7
Sodankylä Tähtelä;2023;03;31;20:00;97.4;-1.8;3.8;80.5
Sodankylä Tähtelä;2023;03;31;21:00;97;-0.9;5.8;72.6
Sodankylä Tähtelä;2023;03;31;22:00;97;-1.2;5.6;70.8
Sodankylä Tähtelä;2023;03;31;23:00;97;-1.8;5.5;71
Sodankylä Tähtelä;2023;04;01;00:00;97;-2.4;4.8;71.5
Sodankylä Tähtelä;2023;04;01;01:00;97;-2.7;5.1;71.3
Sodankylä Tähtelä;2023;04;01;02:00;97;-3.4;5.1;70.2
Sodankylä Tähtelä;2023;04;01;03:00;96.9;-4.3;5;68.8
Sodankylä Tähtelä;2023;04;01;04:00;96.8;-5.1;4.4;68.8
Sodankylä Tähtelä;2023;04;01;05:00;96;-5.8;3.2;69.6
Sodankylä Tähtelä;2023;04;01;06:00;96;-6.7;3.6;73.7
Sodankylä Tähtelä;2023;04;01;07:00;96;-6.9;3.6;76.4
Sodankylä Tähtelä;2023;04;01;08:00;96;-6.6;3.2;76.6
Sodankylä Tähtelä;2023;04;01;09:00;96;-5.3;3.1;73.1
Sodankylä Tähtelä;2023;04;01;10:00;96;-3.6;3.6;67.3
Sodankylä Tähtelä;2023;04;01;11:00;96;-2.3;4.6;60.4
Sodankylä Tähtelä;2023;04;01;12:00;96;-1.7;5;56
Sodankylä Tähtelä;2023;04;01;13:00;96;-1.1;4.9;51.4
Sodankylä Tähtelä;2023;04;01;14:00;95.5;-1;4.8;49.5
Sodankylä Tähtelä;2023;04;01;15:00;95;-0.9;4.6;48.3
Sodankylä Tähtelä;2023;04;01;16:00;95;-1.3;4.3;50
Sodankylä Tähtelä;2023;04;01;17:00;95;-1.1;4.7;51.5
Sodankylä Tähtelä;2023;04;01;18:00;95;-1.5;4.6;55.6
Sodankylä Tähtelä;2023;04;01;19:00;95;-2.2;4.3;58
Sodankylä Tähtelä;2023;04;01;20:00;95;-3.1;3.4;59.7
Sodankylä Tähtelä;2023;04;01;21:00;95;-4.2;3.2;63.3
Sodankylä Tähtelä;2023;04;01;22:00;95;-5.2;2.9;72.9
Sodankylä Tähtelä;2023;04;01;23:00;95;-5.8;3.2;79.1
Sodankylä Tähtelä;2023;04;02;00:00;94.9;-6.7;3;81.3
Sodankylä Tähtelä;2023;04;02;01:00;94.7;-7.3;3;83.3
Sodankylä Tähtelä;2023;04;02;02:00;94.9;-7.3;3.1;83.9
Sodankylä Tähtelä;2023;04;02;03:00;94.6;-7.5;2.8;84.4
Sodankylä Tähtelä;2023;04;02;04:00;94.7;-6.2;2.9;78.7
Sodankylä Tähtelä;2023;04;02;05:00;94;-6;2.7;76.6
Sodankylä Tähtelä;2023;04;02;06:00;94;-6.5;2.8;79.4
Sodankylä Tähtelä;2023;04;02;07:00;94;-6.8;2.7;79
Sodankylä Tähtelä;2023;04;02;08:00;94;-6.4;2.9;77.7
Sodankylä Tähtelä;2023;04;02;09:00;94;-5.3;2.7;73.1
Sodankylä Tähtelä;2023;04;02;10:00;94;-4.1;2.9;66.4
Sodankylä Tähtelä;2023;04;02;11:00;94;-3.2;2.7;59.3
Sodankylä Tähtelä;2023;04;02;12:00;93.8;-2.7;3;53.5
Sodankylä Tähtelä;2023;04;02;13:00;93.3;-2.1;3.1;48.8
Sodankylä Tähtelä;2023;04;02;14:00;93;-1.7;3.3;44.9
Sodankylä Tähtelä;2023;04;02;15:00;93;-1.2;3;42.9
Sodankylä Tähtelä;2023;04;02;16:00;93;-1;2.8;41.8
Sodankylä Tähtelä;2023;04;02;17:00;93;-0.6;2.4;40.6
Sodankylä Tähtelä;2023;04;02;18:00;93;-0.9;2.5;40
Sodankylä Tähtelä;2023;04;02;19:00;93;-0.8;2.1;41.4
Sodankylä Tähtelä;2023;04;02;20:00;93;-2;1.3;44.2
Sodankylä Tähtelä;2023;04;02;21:00;93;-4.9;1;53.1
Sodankylä Tähtelä;2023;04;02;22:00;93;-7.1;1.7;60.1
Sodankylä Tähtelä;2023;04;02;23:00;92.9;-10;1.5;67.2
Sodankylä Tähtelä;2023;04;03;00:00;93;-13;0.5;72
Sodankylä Tähtelä;2023;04;03;01:00;93;-14.9;1.1;75.6
Sodankylä Tähtelä;2023;04;03;02:00;93;-16.9;0.9;77.7
Sodankylä Tähtelä;2023;04;03;03:00;93;-18.3;1.1;80.3
Sodankylä Tähtelä;2023;04;03;04:00;93;-19.6;1.3;80.5
Sodankylä Tähtelä;2023;04;03;05:00;93;-20.8;1.4;77.6
Sodankylä Tähtelä;2023;04;03;06:00;93;-21.9;1.2;78.8
Sodankylä Tähtelä;2023;04;03;07:00;93;-22.5;1.2;78.7
Sodankylä Tähtelä;2023;04;03;08:00;92.8;-21.7;1.9;78.2
Sodankylä Tähtelä;2023;04;03;09:00;92;-16.7;1.8;72.3
Sodankylä Tähtelä;2023;04;03;10:00;92.4;-7;2.4;58.3
Sodankylä Tähtelä;2023;04;03;11:00;92;-3.2;3;47.8
Sodankylä Tähtelä;2023;04;03;12:00;92;-1.5;4.6;43.9
Sodankylä Tähtelä;2023;04;03;13:00;92;-0.3;4.8;42.1
Sodankylä Tähtelä;2023;04;03;14:00;92;-0.2;5.8;40.7
Sodankylä Tähtelä;2023;04;03;15:00;92;0.3;5.9;39.4
Sodankylä Tähtelä;2023;04;03;16:00;92;0.4;6.1;38.8
Sodankylä Tähtelä;2023;04;03;17:00;92;0.1;6;39.6
Sodankylä Tähtelä;2023;04;03;18:00;92;-0.6;5.1;41.5
Sodankylä Tähtelä;2023;04;03;19:00;92;-1.2;4.3;44.1
Sodankylä Tähtelä;2023;04;03;20:00;92;-1.9;4;45.6
Sodankylä Tähtelä;2023;04;03;21:00;91.9;-3.6;3.3;49.7
Sodankylä Tähtelä;2023;04;03;22:00;92;-4.2;3.8;50.3
Sodankylä Tähtelä;2023;04;03;23:00;92;-4.6;4.3;52.1
Sodankylä Tähtelä;2023;04;04;00:00;92;-5;4.4;54.3
Sodankylä Tähtelä;2023;04;04;01:00;91.7;-5.5;3.8;55.9
Sodankylä Tähtelä;2023;04;04;02:00;91.3;-6;3.3;57.5
Sodankylä Tähtelä;2023;04;04;03:00;91;-6.6;2.5;59.7
Sodankylä Tähtelä;2023;04;04;04:00;91;-7.7;2;63
Sodankylä Tähtelä;2023;04;04;05:00;91.2;-8.4;2.7;66.5
Sodankylä Tähtelä;2023;04;04;06:00;91;-7.1;2.2;64.9
Sodankylä Tähtelä;2023;04;04;07:00;91;-6.1;2.8;67.3
Sodankylä Tähtelä;2023;04;04;08:00;91;-5.6;1.9;68.3
Sodankylä Tähtelä;2023;04;04;09:00;91;-4.6;2.1;68.2
Sodankylä Tähtelä;2023;04;04;10:00;91;-3.1;2.7;63.8
Sodankylä Tähtelä;2023;04;04;11:00;90.9;-1.3;2.5;60.2
Sodankylä Tähtelä;2023;04;04;12:00;90;0.6;1.8;56.1
Sodankylä Tähtelä;2023;04;04;13:00;90;1.9;2.1;53.1
Sodankylä Tähtelä;2023;04;04;14:00;90;3.5;1.9;49.9
Sodankylä Tähtelä;2023;04;04;15:00;90;4.5;2.4;48.3
Sodankylä Tähtelä;2023;04;04;16:00;90;5.3;2.1;46.9
Sodankylä Tähtelä;2023;04;04;17:00;90;5.5;1.4;45.8
Sodankylä Tähtelä;2023;04;04;18:00;90;4.3;1.8;50
Sodankylä Tähtelä;2023;04;04;19:00;90.8;3.4;2;51
Sodankylä Tähtelä;2023;04;04;20:00;90;1.8;1.5;54.2
Sodankylä Tähtelä;2023;04;04;21:00;90;-1.9;1.7;66.5
Sodankylä Tähtelä;2023;04;04;22:00;90;-4.6;1.5;74.2
Sodankylä Tähtelä;2023;04;04;23:00;90;-7.1;0.8;78.6
Sodankylä Tähtelä;2023;04;05;00:00;90;-8.8;0.9;82
Sodankylä Tähtelä;2023;04;05;01:00;90;-9.7;0.9;83.3
Sodankylä Tähtelä;2023;04;05;02:00;90;-10.4;1;85
Sodankylä Tähtelä;2023;04;05;03:00;90;-11.4;1.2;84.1
Sodankylä Tähtelä;2023;04;05;04:00;90;-12.3;0.9;84.4
Sodankylä Tähtelä;2023;04;05;05:00;90;-13.2;0.5;85.5
Sodankylä Tähtelä;2023;04;05;06:00;90;-14.1;1.1;84.9
Sodankylä Tähtelä;2023;04;05;07:00;90;-14.7;1.2;84
Sodankylä Tähtelä;2023;04;05;08:00;90;-14;0.5;83.9
Sodankylä Tähtelä;2023;04;05;09:00;90;-11.2;0.5;82.6
Sodankylä Tähtelä;2023;04;05;10:00;90;-5.3;0.7;78.2
Sodankylä Tähtelä;2023;04;05;11:00;90;-1.5;1;68.7
Sodankylä Tähtelä;2023;04;05;12:00;90;1.3;1.5;60.1
Sodankylä Tähtelä;2023;04;05;13:00;90;2.6;1.6;56.1
Sodankylä Tähtelä;2023;04;05;14:00;90;3.9;1.9;53.4
Sodankylä Tähtelä;2023;04;05;15:00;90;4.5;1.9;51.5
Sodankylä Tähtelä;2023;04;05;16:00;89.7;5.3;2.6;49.8
Sodankylä Tähtelä;2023;04;05;17:00;89.7;5.4;2;50.6
Sodankylä Tähtelä;2023;04;05;18:00;89.9;5.6;1.6;49.6
Sodankylä Tähtelä;2023;04;05;19:00;89.3;4.8;2.4;55.6
Sodankylä Tähtelä;2023;04;05;20:00;89.3;3.8;2.6;57.2
Sodankylä Tähtelä;2023;04;05;21:00;89;2.3;2.5;62.7
Sodankylä Tähtelä;2023;04;05;22:00;89;0.8;2.2;67.1
Sodankylä Tähtelä;2023;04;05;23:00;89;-1.1;2;72.9
Sodankylä Tähtelä;2023;04;06;00:00;89;-3.1;1.5;78.5
Sodankylä Tähtelä;2023;04;06;01:00;89;-4.3;2.1;83.1
Sodankylä Tähtelä;2023;04;06;02:00;89.3;-3.6;2.4;80.4
Sodankylä Tähtelä;2023;04;06;03:00;89;-5.9;1.8;82.4
Sodankylä Tähtelä;2023;04;06;04:00;89;-7.4;1.7;87.6
Sodankylä Tähtelä;2023;04;06;05:00;89;-8.2;2;92.7
Sodankylä Tähtelä;2023;04;06;06:00;89;-7.3;2.3;93.5
Sodankylä Tähtelä;2023;04;06;07:00;89;-6.8;2.6;91.2
Sodankylä Tähtelä;2023;04;06;08:00;89;-5.5;2.1;87.1
Sodankylä Tähtelä;2023;04;06;09:00;89;-2.8;2.4;76.5
Sodankylä Tähtelä;2023;04;06;10:00;89;0.1;3.2;62.5
Sodankylä Tähtelä;2023;04;06;11:00;89;2.2;3.6;53.7
Sodankylä Tähtelä;2023;04;06;12:00;89;4.4;4.1;46.5
Sodankylä Tähtelä;2023;04;06;13:00;89;5.8;5.1;41.6
Sodankylä Tähtelä;2023;04;06;14:00;88;6.5;5.1;38
Sodankylä Tähtelä;2023;04;06;15:00;88;6.9;4.8;36.5
Sodankylä Tähtelä;2023;04;06;16:00;88;7.2;4.3;35.5
Sodankylä Tähtelä;2023;04;06;17:00;88;7;4.6;35.5
Sodankylä Tähtelä;2023;04;06;18:00;88.3;6.2;4.6;39.2
Sodankylä Tähtelä;2023;04;06;19:00;88.6;5.7;4.3;41.6
Sodankylä Tähtelä;2023;04;06;20:00;88.1;4.6;3.8;46.6
Sodankylä Tähtelä;2023;04;06;21:00;88.2;3.4;3.7;53.8
Sodankylä Tähtelä;2023;04;06;22:00;88.5;2.5;3.9;61.1
Sodankylä Tähtelä;2023;04;06;23:00;88.5;1.7;3.5;66.5
Sodankylä Tähtelä;2023;04;07;00:00;88.4;1.3;3.4;68.1
Sodankylä Tähtelä;2023;04;07;01:00;88;0;2.4;71.6
Sodankylä Tähtelä;2023;04;07;02:00;88;-2.7;1.7;79.9
Sodankylä Tähtelä;2023;04;07;03:00;88;-3.4;2.1;83.9
Sodankylä Tähtelä;2023;04;07;04:00;88.2;-2.1;3;83.2
Sodankylä Tähtelä;2023;04;07;05:00;88;-1.8;2.8;81.3
Sodankylä Tähtelä;2023;04;07;06:00;88;-2.2;2.9;82.5
Sodankylä Tähtelä;2023;04;07;07:00;88;-2;2.7;80.2
Sodankylä Tähtelä;2023;04;07;08:00;88;-1;2.6;74.1
Sodankylä Tähtelä;2023;04;07;09:00;88;1.1;2.3;65.2
Sodankylä Tähtelä;2023;04;07;10:00;88;3;2.5;57.2
Sodankylä Tähtelä;2023;04;07;11:00;88;4.9;2.7;50.3
Sodankylä Tähtelä;2023;04;07;12:00;88;6.6;3.7;46.1
Sodankylä Tähtelä;2023;04;07;13:00;87.3;8;3.4;44.3
Sodankylä Tähtelä;2023;04;07;14:00;87;9.1;4;42.6
Sodankylä Tähtelä;2023;04;07;15:00;86.1;9.7;4.8;39.1
Sodankylä Tähtelä;2023;04;07;16:00;86;9.7;5.4;38.9
Sodankylä Tähtelä;2023;04;07;17:00;86;9.3;5.1;39.2
