Year,m,d,Time,Time zone,Global radiation (W/m2),Long wave solar radiation (W/m2),Long wave outgoing solar radiation (W/m2),Reflected radiation (W/m2)
2023,2,27,21:00,UTC,-2.6,199.3,274.5,-0.1
2023,2,27,22:00,UTC,-2.3,199.3,273.4,0.1
2023,2,27,23:00,UTC,-2.7,196.9,270.2,0
2023,2,28,00:00,UTC,-2.7,196.3,268.4,0
2023,2,28,01:00,UTC,-2.6,193.3,262.2,-0.1
2023,2,28,02:00,UTC,-2.4,193.5,261.3,0
2023,2,28,03:00,UTC,-2.3,194.1,260,-0.1
2023,2,28,04:00,UTC,-2.6,194.7,258.3,-0.2
2023,2,28,05:00,UTC,-1.1,195.3,254.9,0
2023,2,28,06:00,UTC,13.9,195.7,260,9.1
2023,2,28,07:00,UTC,81.2,197.1,262.1,28.7
2023,2,28,08:00,UTC,155.3,201,273.7,107.3
2023,2,28,09:00,UTC,216.4,204.2,280.4,165.9
2023,2,28,10:00,UTC,169.3,210.8,284.7,124.1
2023,2,28,11:00,UTC,253.6,208.6,285.8,181.7
2023,2,28,12:00,UTC,178.4,209.5,285.3,123.5
2023,2,28,13:00,UTC,70.2,214,282.5,46.1
2023,2,28,14:00,UTC,46.7,256.4,286.7,34.1
2023,2,28,15:00,UTC,4.1,268.1,289.6,4
2023,2,28,16:00,UTC,-1,283.4,293.6,-0.3
2023,2,28,17:00,UTC,-1.2,276.1,293.1,-0.1
2023,2,28,18:00,UTC,-1.1,283.4,293.5,-0.2
2023,2,28,19:00,UTC,-0.8,275.9,291.9,-0.2
2023,2,28,20:00,UTC,-1.9,212.2,272.2,-0.2
2023,2,28,21:00,UTC,-1.7,253.4,278.8,-0.1
2023,2,28,22:00,UTC,-1.2,235.6,272.4,-0.2
2023,2,28,23:00,UTC,-1.9,207.4,258.1,-0.3
2023,3,1,00:00,UTC,-0.8,265.9,278.8,-0.2
2023,3,1,01:00,UTC,-0.7,259.8,276,-0.3
2023,3,1,02:00,UTC,-0.6,272.3,280.3,-0.2
2023,3,1,03:00,UTC,-1.1,268.5,280.5,-0.1
2023,3,1,04:00,UTC,-0.7,273.6,284.5,-0.2
2023,3,1,05:00,UTC,-0.6,266.7,284.9,0
2023,3,1,06:00,UTC,11.5,273,288.5,9
2023,3,1,07:00,UTC,54.4,253.5,285,39.4
2023,3,1,08:00,UTC,92.9,252.9,291.7,67.7
2023,3,1,09:00,UTC,210.7,262,298.3,160.7
2023,3,1,10:00,UTC,178,229.4,296.4,139.3
2023,3,1,11:00,UTC,261.8,219.6,294.2,188.9
2023,3,1,12:00,UTC,239.5,224.3,291.2,163.8
2023,3,1,13:00,UTC,96,237.8,287.1,61
2023,3,1,14:00,UTC,35.9,292.3,299.9,27.4
2023,3,1,15:00,UTC,8.1,295.8,301.6,6.4
2023,3,1,16:00,UTC,0.3,299.5,303.2,0
2023,3,1,17:00,UTC,-0.2,301.2,303.8,-0.3
2023,3,1,18:00,UTC,-1.1,295.6,303.6,0
2023,3,1,19:00,UTC,-0.3,298.4,306.3,0
2023,3,1,20:00,UTC,-0.3,301.9,309.4,0
2023,3,1,21:00,UTC,-0.9,284.7,309.5,0
2023,3,1,22:00,UTC,-0.8,287.5,308.6,0
2023,3,1,23:00,UTC,-1.9,245,294.9,0
2023,3,2,00:00,UTC,-1.6,239.8,292.1,-0.4
