Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave solar radiation (W/m2),Long wave outgoing solar radiation (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2021,11,20,19:00,UTC,0,-,-1.6,264.5,298,-31.5,-3.7,0,-
2021,11,20,20:00,UTC,0,-,-1.4,286.7,299.9,-10.6,-4,0,-
2021,11,20,21:00,UTC,0.2,-,-1.6,273.5,299,-22.9,-4.2,0,-
2021,11,20,22:00,UTC,0.2,-,-2,244.3,296.2,-50.1,-3.8,0,-
2021,11,20,23:00,UTC,0,-,-1.5,277.4,295.9,-16.1,-4,0,-
2021,11,21,00:00,UTC,0,-,-1.9,239.8,290.5,-48.7,-3.8,0,-
2021,11,21,01:00,UTC,0,-,-2.5,209.7,284,-72.9,-3.8,0,-
2021,11,21,02:00,UTC,0,-,-2.7,208.2,280.8,-71.5,-3.8,0,-
2021,11,21,03:00,UTC,0,-,-2.2,240.3,280.9,-39,-3.7,0,-
2021,11,21,04:00,UTC,0,-,-1.3,257.1,285.5,-26,-3.7,0,-
2021,11,21,05:00,UTC,0,-,-1.6,233.5,280.2,-44.9,-3.4,0,-
2021,11,21,06:00,UTC,0,-,-2.2,216.4,281.6,-63.7,-3.8,0,-
2021,11,21,07:00,UTC,0,-,-1.5,202.2,279.7,-75.4,-3.6,0,-
2021,11,21,08:00,UTC,5,-,5.8,203.3,276.7,-68.3,0.8,0,-
2021,11,21,09:00,UTC,17,-,19.8,203.5,277.1,-60.5,6.8,0,-
2021,11,21,10:00,UTC,19.5,-,23.1,199.4,277.2,-63.7,9,50,-
2021,11,21,11:00,UTC,14.7,-,18.3,198.8,275,-65.5,7.6,0,-
2021,11,21,12:00,UTC,8.1,-,8.8,199.4,276.1,-69.5,1.7,0,-
2021,11,21,13:00,UTC,0.1,-,-0.7,197.6,272,-72.6,-2.6,0,-
2021,11,21,14:00,UTC,0,-,-2.7,196.5,271.9,-74,-4.1,0,-
2021,11,21,15:00,UTC,0,-,-2.5,195.3,269.6,-72.9,-3.9,0,-
2021,11,21,16:00,UTC,0,-,-2.4,195.6,269.8,-72.6,-4,0,-
2021,11,21,17:00,UTC,0,-,-2.4,195.4,267.8,-71.1,-3.7,0,-
2021,11,21,18:00,UTC,0,-,-2.6,195.8,266.9,-69.8,-3.9,0,-
2021,11,21,19:00,UTC,0,-,-2,196,265.2,-67.9,-3.3,0,-
2021,11,21,20:00,UTC,0,-,-2.6,198.1,266.7,-67.1,-3.9,0,-
2021,11,21,21:00,UTC,0,-,-2.3,197.8,266.1,-67.1,-3.6,0,-
2021,11,21,22:00,UTC,0,-,-2.1,196.7,265.9,-67.9,-3.4,0,-
2021,11,21,23:00,UTC,0,-,-2.5,196.6,267.2,-69.1,-4,0,-
2021,11,22,00:00,UTC,0,-,-2.5,193.7,265.2,-70.1,-4,0,-
2021,11,22,01:00,UTC,0,-,-2.4,190.2,262.8,-71.3,-3.7,0,-
2021,11,22,02:00,UTC,0,-,-2.3,189.1,260.6,-70.4,-3.3,0,-
2021,11,22,03:00,UTC,0,-,-2.3,186.9,257.6,-69.8,-3.2,0,-
2021,11,22,04:00,UTC,0,-,-2.1,187.6,259,-70.3,-3.2,0,-
2021,11,22,05:00,UTC,0,-,-2.4,188.9,258.3,-68.6,-3.3,0,-
2021,11,22,06:00,UTC,0,-,-2.5,187.5,257,-68.9,-3.1,0,-
2021,11,22,07:00,UTC,0,-,-1,185.3,251.8,-65.7,-1.8,0,-
2021,11,22,08:00,UTC,4.2,-,6.8,185.1,249.7,-60.1,2.4,0,-
2021,11,22,09:00,UTC,10.7,-,17.4,185.5,250.2,-54.5,7.2,0,-
2021,11,22,10:00,UTC,21.4,-,28.8,191.1,253.3,-45.2,11.8,60,-
2021,11,22,11:00,UTC,20.3,-,24,194,253.1,-46.5,11.5,0,-
2021,11,22,12:00,UTC,6.5,-,8.5,190.6,250.8,-55.1,3.4,0,-
2021,11,22,13:00,UTC,0,-,-1.4,195.9,256.4,-59.2,-2.7,0,-
2021,11,22,14:00,UTC,0,-,-1.9,194.3,251.2,-56.5,-2.4,0,-
2021,11,22,15:00,UTC,0,-,-1.7,192.5,247.5,-54.4,-2.3,0,-
2021,11,22,16:00,UTC,0,-,-2,199.3,258,-57.6,-3.2,0,-
2021,11,22,17:00,UTC,0,-,-2.1,199.6,255.5,-55.1,-2.8,0,-
2021,11,22,18:00,UTC,0,-,-1,240.2,255.9,-14.4,-2.3,0,-
2021,11,22,19:00,UTC,0,-,-2,201.6,258,-55.3,-3.2,0,-
2021,11,22,20:00,UTC,0,-,-0.5,268,265.1,5,-2.6,0,-
2021,11,22,21:00,UTC,0,-,-1.8,200.8,259.4,-57.6,-2.8,0,-
2021,11,22,22:00,UTC,0,-,-1.9,195.4,253.9,-58,-2.4,0,-
2021,11,22,23:00,UTC,0,-,-1.9,194.4,253.8,-58.5,-2.8,0,-
2021,11,23,00:00,UTC,0,-,-2,192.9,251.6,-58.1,-2.7,0,-
2021,11,23,01:00,UTC,0,-,-1.6,192.7,248.2,-55.3,-1.8,0,-
2021,11,23,02:00,UTC,0,-,-1.9,191.9,246.9,-54.7,-2.4,0,-
2021,11,23,03:00,UTC,0,-,-1.5,195.9,245.8,-49.3,-2,0,-
2021,11,23,04:00,UTC,0,-,-1.6,205.3,248.7,-42.6,-2.4,0,-
2021,11,23,05:00,UTC,0,-,-1.6,192.4,244.7,-51.6,-2.4,0,-
2021,11,23,06:00,UTC,0,-,-1.9,194.8,246.6,-50.4,-3.2,0,-
2021,11,23,07:00,UTC,0.5,-,0.2,244.1,258.5,-12.2,-2.1,0,-
2021,11,23,08:00,UTC,4.5,-,4.4,262.7,262.1,4.1,0.9,0,-
2021,11,23,09:00,UTC,7.3,-,7,271.6,267.7,8.9,1.9,0,-
2021,11,23,10:00,UTC,5.8,-,5.8,280.9,274.8,10.1,1.8,0,-
2021,11,23,11:00,UTC,6,-,5.4,282.4,284.3,3.9,-0.4,0,-
2021,11,23,12:00,UTC,4.3,-,3,289,288.4,5.5,-1.8,0,-
2021,11,23,13:00,UTC,1.1,-,-0.5,291.5,290.7,4.9,-4.6,0,-
2021,11,23,14:00,UTC,0.8,-,-0.6,293.8,294.2,3.7,-4.7,0,-
2021,11,23,15:00,UTC,1.1,-,-0.8,293.5,295.5,1.7,-4.6,0,-
2021,11,23,16:00,UTC,1,-,-1.2,296.5,296.6,2.6,-3.8,0,-
2021,11,23,17:00,UTC,1,-,-0.7,295.8,295.7,2,-2.6,0,-
2021,11,23,18:00,UTC,0.8,-,-0.7,297.1,298,0.6,-2.2,0,-
2021,11,23,19:00,UTC,1,-,-0.8,297.3,296.1,2.8,-2.5,0,-
2021,11,23,20:00,UTC,1,-,-1,293.4,295.8,-0.7,-2.8,0,-
2021,11,23,21:00,UTC,0.9,-,-0.8,295.5,296.6,1,-2.8,0,-
2021,11,23,22:00,UTC,1.3,-,-1,296.3,297,1.2,-2.9,0,-
2021,11,23,23:00,UTC,1.1,-,-1.4,294,296.6,-1,-3,0,-
2021,11,24,00:00,UTC,0.7,-,-1.4,271.2,290.3,-17.1,-3.3,0,-
2021,11,24,01:00,UTC,0.8,-,-1.2,291.8,294.3,-0.5,-3.2,0,-
2021,11,24,02:00,UTC,0.6,-,-1.2,287.9,292.1,-1.9,-3.5,0,-
2021,11,24,03:00,UTC,0,-,-1.4,273.1,286.5,-10.8,-4,0,-
2021,11,24,04:00,UTC,0,-,-0.9,274.9,283.1,-5.4,-3.7,0,-
2021,11,24,05:00,UTC,0,-,-0.6,269,277.1,-4.5,-4.3,0,-
2021,11,24,06:00,UTC,0,-,-0.8,269.4,276.1,-4.3,-3.2,0,-
2021,11,24,07:00,UTC,0.2,-,-0.7,268.6,274.9,-3.9,-3.1,0,-
2021,11,24,08:00,UTC,2.3,-,4.1,256.8,270.5,-10.2,0.6,0,-
2021,11,24,09:00,UTC,8,-,11.9,192.5,252,-54.3,6.7,0,-
2021,11,24,10:00,UTC,11.4,-,15.4,189.3,245.7,-50.7,9.8,0,-
2021,11,24,11:00,UTC,9,-,12.9,188.8,242.3,-49,8.4,0,-
2021,11,24,12:00,UTC,4.5,-,6.2,187.8,239.7,-48.7,3,0,-
2021,11,24,13:00,UTC,0,-,-1.3,187.3,234.7,-46,-2.7,0,-
2021,11,24,14:00,UTC,0,-,-1.1,235.8,252.3,-14.5,-3,0,-
2021,11,24,15:00,UTC,0,-,-0.9,244.5,257.3,-10.7,-3,0,-
2021,11,24,16:00,UTC,0,-,-0.9,230.9,254.8,-22,-2.8,0,-
2021,11,24,17:00,UTC,0,-,-1.8,189.6,242.9,-51.9,-3.2,0,-
2021,11,24,18:00,UTC,0,-,-1.9,196.9,241.1,-42.6,-3.5,0,-
2021,11,24,19:00,UTC,0,-,-1.7,194,240.1,-45,-2.8,0,-
2021,11,24,20:00,UTC,0,-,-1.8,195.2,241.9,-45.1,-3.4,0,-
2021,11,24,21:00,UTC,0,-,-1.5,196.7,244.3,-46.2,-2.9,0,-
2021,11,24,22:00,UTC,0,-,-1.2,195.2,236.4,-39.6,-2.8,0,-
2021,11,24,23:00,UTC,0,-,-1.3,204.9,241.4,-35.3,-2.6,0,-
2021,11,25,00:00,UTC,0,-,-0.6,241.4,252.5,-9.5,-2.2,0,-
2021,11,25,01:00,UTC,0,-,-0.6,233.5,251.3,-16.1,-2.3,0,-
2021,11,25,02:00,UTC,0,-,-0.8,238.7,251.2,-10.7,-2.6,0,-
2021,11,25,03:00,UTC,0,-,-0.1,253.7,255.4,0.5,-2.3,0,-
2021,11,25,04:00,UTC,0,-,-0.8,219,249.3,-28.7,-2.5,0,-
2021,11,25,05:00,UTC,0,-,-0.4,251.1,255.2,-2.1,-2.4,0,-
2021,11,25,06:00,UTC,0,-,-0.7,239.9,253.5,-12,-2.4,0,-
2021,11,25,07:00,UTC,0,-,-1.6,193.2,236.3,-41.7,-3.1,0,-
2021,11,25,08:00,UTC,1,-,3.3,242.1,260.7,-16,0.7,0,-
2021,11,25,09:00,UTC,3.8,-,8,253.8,263.5,-5.3,3.6,0,-
2021,11,25,10:00,UTC,5.4,-,8.6,253.5,264.4,-6.4,4.1,0,-
2021,11,25,11:00,UTC,4.3,-,8.1,256.6,266.1,-4.9,3.5,0,-
2021,11,25,12:00,UTC,1.4,-,3.9,257.5,266.9,-6,0.5,0,-
2021,11,25,13:00,UTC,0,-,-0.4,255.2,266.4,-9.4,-2.2,0,-
2021,11,25,14:00,UTC,0,-,-0.9,245.2,263.9,-17.1,-2.5,0,-
2021,11,25,15:00,UTC,0,-,-1.8,202.7,249.8,-46.3,-2.7,0,-
2021,11,25,16:00,UTC,0,-,-2,195.1,244.4,-48.3,-3,0,-
2021,11,25,17:00,UTC,0,-,-1.9,196.5,243.7,-46.1,-2.9,0,-
2021,11,25,18:00,UTC,0,-,-1.5,223,251.2,-27.2,-2.5,0,-
2021,11,25,19:00,UTC,0,-,-1.7,207.6,247.8,-39.2,-2.7,0,-
2021,11,25,20:00,UTC,0,-,-1.6,209.2,245.1,-34.9,-2.7,0,-
2021,11,25,21:00,UTC,0,-,-0.6,249.1,260.6,-9.6,-2.6,0,-
2021,11,25,22:00,UTC,0,-,-1,251.3,263.7,-11,-2.4,0,-
2021,11,25,23:00,UTC,0,-,-0.7,267.1,271.1,-2,-2.7,0,-
2021,11,26,00:00,UTC,0,-,-0.7,266.4,273.5,-5.1,-2.7,0,-
2021,11,26,01:00,UTC,0,-,-1.1,255.6,272.5,-15.1,-2.9,0,-
2021,11,26,02:00,UTC,0,-,-0.8,265.1,275.7,-8.3,-3.1,0,-
2021,11,26,03:00,UTC,0,-,-0.7,270.1,277.8,-5.5,-2.9,0,-
2021,11,26,04:00,UTC,0.1,-,-0.8,266.2,277.3,-8.9,-3,0,-
2021,11,26,05:00,UTC,0,-,-0.8,266.6,277.8,-8.6,-3.3,0,-
2021,11,26,06:00,UTC,0,-,-1.1,268.4,277.8,-7.1,-3.4,0,-
2021,11,26,07:00,UTC,0,-,-0.6,269.2,277.3,-5.9,-2.8,0,-
2021,11,26,08:00,UTC,1.4,-,1.7,273.7,278.5,-1.6,-1.5,0,-
2021,11,26,09:00,UTC,7.1,-,8.1,271.4,277.5,-1.4,3.5,0,-
2021,11,26,10:00,UTC,11.4,-,12.4,266.9,274.9,-2.6,7,0,-
2021,11,26,11:00,UTC,12.2,-,12.7,262.7,272.9,-4.2,6.7,0,-
2021,11,26,12:00,UTC,3.6,-,4.5,248.3,269,-17.4,1.2,0,-
2021,11,26,13:00,UTC,0,-,-0.9,241,266.6,-23.6,-2.9,0,-
2021,11,26,14:00,UTC,0,-,-0.8,249.9,267.9,-15.7,-3.1,0,-
2021,11,26,15:00,UTC,0,-,-1.5,231,262,-29.4,-3.2,0,-
2021,11,26,16:00,UTC,0,-,-1.4,230.5,261.2,-28.9,-3.2,0,-
2021,11,26,17:00,UTC,0,-,-1,250.5,266.3,-13.7,-3.1,0,-
2021,11,26,18:00,UTC,0,-,-1.1,242.3,264.6,-20.4,-2.9,0,-
2021,11,26,19:00,UTC,0,-,-1.3,232.1,261.3,-27.5,-3,0,-
2021,11,26,20:00,UTC,0,-,-1.2,226.6,258.3,-30,-2.8,0,-
2021,11,26,21:00,UTC,0,-,-1.6,213.9,252.2,-36.9,-3.1,0,-
2021,11,26,22:00,UTC,0,-,-1.6,213.6,252.6,-37.5,-3.1,0,-
2021,11,26,23:00,UTC,0,-,-1.7,204.2,248,-42.5,-3,0,-
2021,11,27,00:00,UTC,0,-,-1.5,203.2,245.8,-41.1,-3.1,0,-
2021,11,27,01:00,UTC,0,-,-1.6,204.9,245.9,-39.8,-2.8,0,-
2021,11,27,02:00,UTC,0,-,-1.7,205,244.7,-38.4,-2.9,0,-
2021,11,27,03:00,UTC,0,-,-1.7,201.7,243,-39.9,-3,0,-
2021,11,27,04:00,UTC,0,-,-1.9,193.9,238.8,-44,-2.8,0,-
2021,11,27,05:00,UTC,0,-,-1.9,188.5,233.1,-43.6,-2.8,0,-
2021,11,27,06:00,UTC,0,-,-1.8,188.8,235.4,-45.4,-3.1,0,-
2021,11,27,07:00,UTC,0,-,-1.7,188.1,233.2,-43.9,-2.9,0,-
2021,11,27,08:00,UTC,1.7,-,3.2,187.7,233.7,-43.6,0.8,0,-
2021,11,27,09:00,UTC,7.2,-,10.4,186.8,230.8,-40.4,6.7,0,-
2021,11,27,10:00,UTC,9.4,-,13.3,185.9,231.4,-41.8,9.6,0,-
2021,11,27,11:00,UTC,7.8,-,10.6,185,233,-44.9,7.5,0,-
2021,11,27,12:00,UTC,2.5,-,3.4,183,231.7,-46.7,1.4,0,-
2021,11,27,13:00,UTC,0,-,-1.3,189,231.7,-41.5,-2.5,0,-
2021,11,27,14:00,UTC,0,-,-1.5,196.7,232.1,-34.3,-2.7,0,-
2021,11,27,15:00,UTC,0,-,-0.8,221.1,239.2,-16.5,-2.3,0,-
2021,11,27,16:00,UTC,0,-,-0.8,224.6,241.4,-15.3,-2.3,0,-
2021,11,27,17:00,UTC,0,-,-1.2,208,234.9,-25.8,-2.3,0,-
2021,11,27,18:00,UTC,0,-,-0.6,221.5,240,-16.8,-2.3,0,-
2021,11,27,19:00,UTC,0,-,-0.3,245.7,246.3,1.2,-2.1,0,-
2021,11,27,20:00,UTC,0,-,-0.4,249.9,249.1,2.7,-2.3,0,-
2021,11,27,21:00,UTC,0,-,-0.3,252.9,252.2,2.7,-2.3,0,-
2021,11,27,22:00,UTC,0,-,-0.2,251.4,252.7,0.8,-2.2,0,-
2021,11,27,23:00,UTC,0,-,-0.6,254,254.2,1.6,-2.4,0,-
2021,11,28,00:00,UTC,0,-,-0.3,254.9,256.3,0.7,-2.5,0,-
2021,11,28,01:00,UTC,0,-,-0.4,258.5,259.4,1.1,-2.5,0,-
2021,11,28,02:00,UTC,0.1,-,-0.5,262.1,263.4,0.9,-2.8,0,-
2021,11,28,03:00,UTC,0,-,-0.5,254.3,261.9,-5.4,-2.8,0,-
2021,11,28,04:00,UTC,0,-,-0.7,254.3,262.1,-5.4,-3,0,-
2021,11,28,05:00,UTC,0,-,-0.8,260.9,264.3,-1.3,-2.9,0,-
2021,11,28,06:00,UTC,0,-,-0.8,257.8,263.8,-3.9,-2.9,0,-
2021,11,28,07:00,UTC,0,-,-0.4,262.6,265.4,-0.5,-2.7,0,-
2021,11,28,08:00,UTC,1.3,-,1.3,265.3,266.6,1.1,-1.1,0,-
2021,11,28,09:00,UTC,7.4,-,7.5,264.8,266.2,2,4.1,0,-
2021,11,28,10:00,UTC,14.4,-,12.6,245.8,261.5,-12.9,9.8,0,-
2021,11,28,11:00,UTC,10.7,-,9.7,242.5,256.2,-10.7,6.8,0,-
2021,11,28,12:00,UTC,4,-,3.4,242.3,255.5,-11,1.2,0,-
2021,11,28,13:00,UTC,0.1,-,-0.5,232.9,250.3,-15.1,-2.9,0,-
2021,11,28,14:00,UTC,0,-,-1.4,207.8,234,-24.1,-3.6,0,-
2021,11,28,15:00,UTC,0,-,-0.3,232.2,247.2,-12.3,-2.9,0,-
2021,11,28,16:00,UTC,0,-,-0.6,209.7,238,-25.6,-3.2,0,-
2021,11,28,17:00,UTC,0,-,-1.3,207.8,233.3,-23.4,-3.4,0,-
2021,11,28,18:00,UTC,0,-,0,250.2,251.8,1,-2.6,0,-
2021,11,28,19:00,UTC,0,-,-0.5,238,247.7,-7.5,-2.7,0,-
2021,11,28,20:00,UTC,0,-,0.4,251.5,253.1,1.5,-2.6,0,-
2021,11,28,21:00,UTC,0,-,-0.2,255.3,255.3,2.5,-2.7,0,-
2021,11,28,22:00,UTC,0,-,-0.1,246.5,254.7,-5.5,-2.8,0,-
2021,11,28,23:00,UTC,0,-,0.1,260.5,259.6,3.8,-2.9,0,-
2021,11,29,00:00,UTC,0,-,0,261.8,261.2,3.5,-2.9,0,-
2021,11,29,01:00,UTC,0,-,0.4,264.8,264.1,4.3,-3.2,0,-
2021,11,29,02:00,UTC,0,-,-0.2,266.8,266.3,3.5,-3.2,0,-
2021,11,29,03:00,UTC,0.3,-,-0.4,265.6,266.3,1.9,-3,0,-
2021,11,29,04:00,UTC,0.1,-,-0.2,267.2,270.9,-0.9,-3,0,-
2021,11,29,05:00,UTC,0,-,-0.6,266.6,270.4,-1.5,-2.8,0,-
2021,11,29,06:00,UTC,0,-,-0.7,269,271.1,0.1,-2.9,0,-
2021,11,29,07:00,UTC,0.1,-,-0.1,270.1,271.7,1.4,-3.1,0,-
2021,11,29,08:00,UTC,1.5,-,1.7,254.8,269.9,-12.1,-1.3,0,-
2021,11,29,09:00,UTC,8.6,-,8.6,256,269.6,-9.3,4.3,0,-
2021,11,29,10:00,UTC,13,-,13.3,265.6,271.4,0.5,6.9,0,-
2021,11,29,11:00,UTC,9.8,-,9,254.8,268.8,-9.2,4.2,0,-
2021,11,29,12:00,UTC,2.6,-,3.2,260,269.1,-5.4,-0.6,0,-
2021,11,29,13:00,UTC,0,-,-1,220,260.2,-38.5,-2.8,0,-
2021,11,29,14:00,UTC,0,-,-0.7,243,262.8,-17.6,-3,0,-
2021,11,29,15:00,UTC,0,-,-0.9,237.2,259.9,-20.5,-3.1,0,-
2021,11,29,16:00,UTC,0,-,-1.5,210.2,250.8,-39.1,-3.1,0,-
2021,11,29,17:00,UTC,0,-,-1.6,205.8,247,-39.7,-3.1,0,-
2021,11,29,18:00,UTC,0,-,-1.2,215.9,248.7,-31.2,-2.8,0,-
2021,11,29,19:00,UTC,0,-,-1.4,213.5,246.2,-31.2,-2.8,0,-
2021,11,29,20:00,UTC,0,-,-1.7,201.9,240.5,-37.4,-2.9,0,-
2021,11,29,21:00,UTC,0,-,-1.9,197.7,236.8,-37.9,-3.2,0,-
2021,11,29,22:00,UTC,0,-,-1.7,199.6,238.7,-37.8,-3,0,-
2021,11,29,23:00,UTC,0,-,-2,193.8,236.4,-41.4,-3.2,0,-
2021,11,30,00:00,UTC,0,-,-1.9,192.3,237.6,-44.1,-3,0,-
2021,11,30,01:00,UTC,0,-,-2,191,235.8,-43.8,-2.9,0,-
2021,11,30,02:00,UTC,0,-,-2.1,191.5,235.9,-43.5,-3,0,-
2021,11,30,03:00,UTC,0,-,-1.9,190.8,236.3,-44.4,-3.1,0,-
2021,11,30,04:00,UTC,0,-,-1.7,191.9,236.9,-43.6,-3,0,-
2021,11,30,05:00,UTC,0,-,-1.8,191.2,234.9,-42.7,-2.8,0,-
2021,11,30,06:00,UTC,0,-,-1.9,189.9,235.3,-44.3,-3,0,-
2021,11,30,07:00,UTC,0,-,-1.9,190.7,235.3,-43.8,-2.7,0,-
2021,11,30,08:00,UTC,0,-,0.2,189.2,233.8,-43.4,-1,0,-
2021,11,30,09:00,UTC,2.2,-,4.3,209.1,240.7,-29.6,2.3,0,-
2021,11,30,10:00,UTC,6.1,-,6.7,208.2,246.6,-36.3,4.6,0,-
2021,11,30,11:00,UTC,10.1,-,8,200,245.9,-44.1,6.1,0,-
2021,11,30,12:00,UTC,9.6,-,7,228.6,250.9,-18.9,3.7,0,-
2021,11,30,13:00,UTC,0,-,-0.4,251.9,256.7,-2.3,-2.8,0,-
2021,11,30,14:00,UTC,0,-,-0.7,254.5,259.4,-2.6,-3,0,-
2021,11,30,15:00,UTC,0,-,-0.6,256.4,261.3,-2.1,-3.4,0,-
2021,11,30,16:00,UTC,0,-,-0.4,256.6,259.4,0,-3.2,0,-
2021,11,30,17:00,UTC,0,-,-0.4,260,263.2,-0.2,-3.4,0,-
2021,11,30,18:00,UTC,0,-,-0.7,259.5,265.7,-3.4,-3.5,0,-
2021,11,30,19:00,UTC,0,-,-0.7,260.1,266.4,-3.4,-3.6,0,-
2021,11,30,20:00,UTC,0,-,-0.7,259.4,266.2,-3.6,-3.8,0,-
2021,11,30,21:00,UTC,0,-,-0.7,260.5,266.9,-3.6,-3.5,0,-
2021,11,30,22:00,UTC,0,-,-0.7,260.6,267.9,-4.1,-3.9,0,-
2021,11,30,23:00,UTC,0.1,-,-0.9,257.6,267.6,-7.2,-3.7,0,-
2021,12,1,00:00,UTC,0,-,-0.7,261.2,266.2,-2.5,-3.2,0,-
2021,12,1,01:00,UTC,0,-,-0.8,259,263.7,-2.2,-3.2,0,-
2021,12,1,02:00,UTC,0,-,-0.8,260.1,263.7,-1.2,-3.2,0,-
2021,12,1,03:00,UTC,0,-,-0.5,260.6,263.8,-0.4,-3.3,0,-
2021,12,1,04:00,UTC,0.1,-,-0.4,261.6,264.2,0,-3.1,0,-
2021,12,1,05:00,UTC,0,-,-0.6,261.8,264,0.6,-3.4,0,-
2021,12,1,06:00,UTC,0,-,-0.5,262.6,264.8,0.7,-3.4,0,-
2021,12,1,07:00,UTC,0,-,-0.5,263.8,265.8,0.6,-3.1,0,-
2021,12,1,08:00,UTC,0.4,-,0.4,264.3,267.3,-0.3,-2.3,0,-
2021,12,1,09:00,UTC,4.6,-,5.2,263.7,268.9,-1.4,1.3,0,-
2021,12,1,10:00,UTC,14.5,-,13.9,254,268.7,-8.7,8,0,-
2021,12,1,11:00,UTC,19.9,-,17.5,248.7,269.4,-13.8,10.7,0,-
2021,12,1,12:00,UTC,5.8,-,4.7,246.7,269.8,-19.4,1,0,-
2021,12,1,13:00,UTC,0,-,-0.7,261.6,273.8,-9.9,-3,0,-
2021,12,1,14:00,UTC,0,-,-1,259.5,273.3,-11.9,-3,0,-
2021,12,1,15:00,UTC,0.1,-,-1.1,266.7,275.8,-7.3,-2.9,0,-
2021,12,1,16:00,UTC,0.1,-,-0.9,275.8,280.2,-1.9,-3.4,0,-
2021,12,1,17:00,UTC,0.4,-,-0.5,271.7,280.1,-5.8,-3.1,0,-
2021,12,1,18:00,UTC,0.1,-,-0.9,274,279,-2.7,-3.2,0,-
2021,12,1,19:00,UTC,0.2,-,-0.9,274.9,280.4,-3,-3.4,0,-
2021,12,1,20:00,UTC,0.1,-,-0.8,277.2,281.8,-2.1,-3.3,0,-
2021,12,1,21:00,UTC,0.2,-,-0.6,277.2,282.3,-2.7,-2.9,0,-
2021,12,1,22:00,UTC,0,-,-0.9,274.8,282.4,-5,-3.5,0,-
2021,12,1,23:00,UTC,0.2,-,-0.8,275.1,282.3,-4.4,-3.7,0,-
2021,12,2,00:00,UTC,0.1,-,-0.6,277.9,283.1,-2.8,-3,0,-
2021,12,2,01:00,UTC,0.3,-,-0.6,282.1,285,-0.2,-3.3,0,-
2021,12,2,02:00,UTC,0.2,-,-0.8,283.2,285.8,-0.2,-3.2,0,-
2021,12,2,03:00,UTC,0.5,-,-0.8,278.9,287.4,-5.6,-3.6,0,-
2021,12,2,04:00,UTC,0,-,-1.1,279.3,288.8,-6.8,-3.8,0,-
2021,12,2,05:00,UTC,0.2,-,-1.3,285.9,290.2,-1.8,-3.8,0,-
2021,12,2,06:00,UTC,0.2,-,-0.9,283,290.4,-4.5,-3.8,0,-
2021,12,2,07:00,UTC,0.5,-,-0.7,288.9,291.9,-0.1,-3.6,0,-
2021,12,2,08:00,UTC,1.6,-,-0.3,286.2,291.6,-2.6,-3.1,0,-
2021,12,2,09:00,UTC,5,-,4.6,284.4,291.8,-3,0.2,0,-
2021,12,2,10:00,UTC,14.5,-,13.8,280.1,291.8,-5.4,7.5,0,-
2021,12,2,11:00,UTC,5.5,-,4.8,279.2,291.7,-8.6,1,0,-
2021,12,2,12:00,UTC,1.7,-,0.4,279.1,291.2,-9.5,-2.2,0,-
2021,12,2,13:00,UTC,0,-,-0.8,285.1,292.4,-4.7,-3.4,0,-
2021,12,2,14:00,UTC,0.5,-,-1.3,282.6,291.8,-7,-3.5,0,-
2021,12,2,15:00,UTC,0.2,-,-1,281.7,291.9,-7.5,-3.7,0,-
2021,12,2,16:00,UTC,0.3,-,-1.1,273.3,290.3,-14.5,-3.5,0,-
2021,12,2,17:00,UTC,0.5,-,-1.2,268.8,287,-16,-3.4,0,-
2021,12,2,18:00,UTC,0.3,-,-1.2,273.7,287.5,-11.5,-3.5,0,-
2021,12,2,19:00,UTC,0.1,-,-1,270.1,284.3,-11.8,-3.5,0,-
2021,12,2,20:00,UTC,0.2,-,-1.1,260,281.9,-19.4,-3.6,0,-
2021,12,2,21:00,UTC,0,-,-1.8,241.2,272.7,-29.6,-3.7,0,-
2021,12,2,22:00,UTC,0,-,-2,229,263.3,-32.9,-3.5,0,-
2021,12,2,23:00,UTC,0,-,-1.9,222.9,260.1,-35.6,-3.5,0,-
2021,12,3,00:00,UTC,0,-,-0.8,265.8,275.4,-7.2,-3.2,0,-
2021,12,3,01:00,UTC,0,-,-2.1,223.5,264.1,-39.1,-3.5,0,-
2021,12,3,02:00,UTC,0,-,-1.5,235,266.1,-29.2,-3.4,0,-
2021,12,3,03:00,UTC,0,-,-1.6,228,266.2,-36.4,-3.4,0,-
2021,12,3,04:00,UTC,0,-,-1.6,238.7,262.8,-22.2,-3.4,0,-
2021,12,3,05:00,UTC,0,-,-1.3,256.7,269.4,-10.6,-3.4,0,-
2021,12,3,06:00,UTC,0,-,-1.1,252.8,270.7,-15.7,-3.3,0,-
2021,12,3,07:00,UTC,0,-,-0.8,258.4,272.3,-11.7,-3,0,-
2021,12,3,08:00,UTC,0.6,-,0.6,263.1,274.4,-8.8,-1.9,0,-
2021,12,3,09:00,UTC,6.5,-,6.5,259.5,273.6,-10.3,2.7,0,-
2021,12,3,10:00,UTC,11,-,11,250.9,272.1,-16.5,6.2,0,-
2021,12,3,11:00,UTC,6.5,-,6.8,252.1,277.7,-21.7,3,0,-
2021,12,3,12:00,UTC,1.4,-,1.3,212.7,265.8,-51.2,-0.6,0,-
2021,12,3,13:00,UTC,0,-,-2.2,202.6,262.2,-58.8,-3,0,-
